MR;Type;STC;FUTCs;LocalDistance
MR545;CONJUNCTIVE_CONTRACT;Test-19;3;12
MR535;CONJUNCTIVE_EXTEND;Test-18;2;5
MR578;CONJUNCTIVE_CONTRACT;Test-20;2;12
MR527;CONJUNCTIVE_CONTRACT;Test-18;3;10
MR541;DISJOINT_EXTEND;Test-18;3;3
MR579;CONJUNCTIVE_CONTRACT;Test-20;5;12
MR175;CONJUNCTIVE_EXTEND;Test-06;2;5
MR225;CONJUNCTIVE_CONTRACT;Test-08;2;10
MR151;CONJUNCTIVE_CONTRACT;Test-06;4;10
MR125;CONJUNCTIVE_CONTRACT;Test-05;4;8
MR574;CONJUNCTIVE_CONTRACT;Test-20;2;12
MR481;EQUIVALENCE_EXTEND;Test-16;2;3
MR292;CONJUNCTIVE_EXTEND;Test-10;4;6
MR332;CONJUNCTIVE_EXTEND;Test-11;3;6
MR96;CONJUNCTIVE_CONTRACT;Test-04;2;9
MR186;CONJUNCTIVE_CONTRACT;Test-07;3;9
MR123;CONJUNCTIVE_CONTRACT;Test-05;4;8
MR424;CONJUNCTIVE_CONTRACT;Test-15;2;10
MR259;CONJUNCTIVE_CONTRACT;Test-09;3;10
MR462;CONJUNCTIVE_CONTRACT;Test-16;3;9
MR295;CONJUNCTIVE_EXTEND;Test-10;2;6
MR251;CONJUNCTIVE_CONTRACT;Test-09;2;10
MR201;CONJUNCTIVE_EXTEND;Test-07;2;6
MR236;CONJUNCTIVE_EXTEND;Test-08;1;5
MR213;EQUIVALENCE_EXTEND;Test-07;3;3
MR344;CONJUNCTIVE_CONTRACT;Test-12;3;13
MR403;CONJUNCTIVE_EXTEND;Test-14;3;5
MR17;CONJUNCTIVE_EXTEND;Test-01;2;5
MR508;CONJUNCTIVE_EXTEND;Test-17;3;7
MR86;CONJUNCTIVE_CONTRACT;Test-04;1;9
MR198;CONJUNCTIVE_EXTEND;Test-07;3;6
MR519;CONJUNCTIVE_CONTRACT;Test-18;2;10
MR256;CONJUNCTIVE_CONTRACT;Test-09;2;10
MR122;CONJUNCTIVE_CONTRACT;Test-05;5;8
MR575;CONJUNCTIVE_CONTRACT;Test-20;3;12
MR97;CONJUNCTIVE_EXTEND;Test-04;2;6
MR310;CONJUNCTIVE_CONTRACT;Test-11;4;9
MR62;CONJUNCTIVE_CONTRACT;Test-03;3;9
MR529;CONJUNCTIVE_CONTRACT;Test-18;3;10
MR517;CONJUNCTIVE_CONTRACT;Test-18;4;10
MR304;EQUIVALENCE_EXTEND;Test-10;2;3
MR209;DISJOINT_EXTEND;Test-07;3;3
MR438;CONJUNCTIVE_EXTEND;Test-15;2;5
MR144;DISJOINT_EXTEND;Test-05;1;1
MR156;CONJUNCTIVE_CONTRACT;Test-06;2;10
MR170;CONJUNCTIVE_EXTEND;Test-06;2;5
MR317;CONJUNCTIVE_CONTRACT;Test-11;3;9
MR2;CONJUNCTIVE_CONTRACT;Test-01;2;10
MR7;CONJUNCTIVE_CONTRACT;Test-01;2;10
MR19;CONJUNCTIVE_EXTEND;Test-01;3;5
MR506;CONJUNCTIVE_EXTEND;Test-17;2;7
MR26;CONJUNCTIVE_EXTEND;Test-01;2;5
MR275;EQUIVALENCE_EXTEND;Test-09;2;2
MR520;CONJUNCTIVE_CONTRACT;Test-18;3;10
MR443;CONJUNCTIVE_EXTEND;Test-15;3;5
MR542;EQUIVALENCE_EXTEND;Test-18;2;2
MR12;CONJUNCTIVE_CONTRACT;Test-01;3;10
MR228;CONJUNCTIVE_CONTRACT;Test-08;1;10
MR267;CONJUNCTIVE_EXTEND;Test-09;4;5
MR397;CONJUNCTIVE_CONTRACT;Test-14;3;10
MR90;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR54;DISJOINT_EXTEND;Test-02;1;1
MR121;CONJUNCTIVE_CONTRACT;Test-05;4;8
MR356;DISJOINT_EXTEND;Test-12;1;1
MR61;CONJUNCTIVE_CONTRACT;Test-03;4;9
MR338;CONJUNCTIVE_CONTRACT;Test-12;4;13
MR482;EQUIVALENCE_EXTEND;Test-16;2;3
MR212;EQUIVALENCE_EXTEND;Test-07;2;3
MR9;CONJUNCTIVE_CONTRACT;Test-01;5;10
MR215;EQUIVALENCE_EXTEND;Test-07;1;3
MR435;CONJUNCTIVE_EXTEND;Test-15;3;5
MR108;CONJUNCTIVE_EXTEND;Test-04;3;6
MR185;CONJUNCTIVE_CONTRACT;Test-07;3;9
MR398;CONJUNCTIVE_CONTRACT;Test-14;3;10
MR414;CONJUNCTIVE_EXTEND;Test-14;2;5
MR235;CONJUNCTIVE_EXTEND;Test-08;2;5
MR573;CONJUNCTIVE_CONTRACT;Test-20;3;12
MR11;CONJUNCTIVE_CONTRACT;Test-01;3;10
MR283;CONJUNCTIVE_CONTRACT;Test-10;2;9
MR41;CONJUNCTIVE_CONTRACT;Test-02;5;12
MR464;CONJUNCTIVE_EXTEND;Test-16;4;6
MR159;CONJUNCTIVE_CONTRACT;Test-06;4;10
MR70;CONJUNCTIVE_CONTRACT;Test-03;3;9
MR50;CONJUNCTIVE_EXTEND;Test-02;2;3
MR516;CONJUNCTIVE_CONTRACT;Test-18;2;10
MR37;CONJUNCTIVE_CONTRACT;Test-02;3;12
MR374;CONJUNCTIVE_EXTEND;Test-13;2;5
MR16;CONJUNCTIVE_EXTEND;Test-01;3;5
MR425;CONJUNCTIVE_CONTRACT;Test-15;4;10
MR140;CONJUNCTIVE_EXTEND;Test-05;2;7
MR196;CONJUNCTIVE_EXTEND;Test-07;1;6
MR567;CONJUNCTIVE_CONTRACT;Test-20;3;12
MR204;CONJUNCTIVE_EXTEND;Test-07;5;6
MR189;CONJUNCTIVE_CONTRACT;Test-07;2;9
MR184;CONJUNCTIVE_CONTRACT;Test-07;2;9
MR285;CONJUNCTIVE_CONTRACT;Test-10;6;9
MR497;CONJUNCTIVE_EXTEND;Test-17;2;7
MR501;CONJUNCTIVE_EXTEND;Test-17;4;7
MR102;CONJUNCTIVE_EXTEND;Test-04;2;6
MR237;CONJUNCTIVE_EXTEND;Test-08;3;5
MR6;CONJUNCTIVE_CONTRACT;Test-01;4;10
MR449;EQUIVALENCE_EXTEND;Test-15;1;2
MR498;CONJUNCTIVE_EXTEND;Test-17;1;7
MR321;CONJUNCTIVE_EXTEND;Test-11;2;6
MR132;CONJUNCTIVE_EXTEND;Test-05;4;7
MR496;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR298;CONJUNCTIVE_EXTEND;Test-10;3;6
MR502;CONJUNCTIVE_EXTEND;Test-17;3;7
MR29;DISJOINT_EXTEND;Test-01;3;3
MR52;DISJOINT_EXTEND;Test-02;6;6
MR280;CONJUNCTIVE_CONTRACT;Test-10;3;9
MR380;CONJUNCTIVE_EXTEND;Test-13;1;5
MR404;CONJUNCTIVE_EXTEND;Test-14;1;5
MR98;CONJUNCTIVE_EXTEND;Test-04;3;6
MR67;CONJUNCTIVE_CONTRACT;Test-03;2;9
MR214;EQUIVALENCE_EXTEND;Test-07;2;3
MR220;CONJUNCTIVE_CONTRACT;Test-08;2;10
MR586;DISJOINT_EXTEND;Test-20;5;5
MR352;CONJUNCTIVE_EXTEND;Test-12;1;2
MR293;CONJUNCTIVE_EXTEND;Test-10;4;6
MR322;CONJUNCTIVE_EXTEND;Test-11;3;6
MR35;CONJUNCTIVE_CONTRACT;Test-02;5;12
MR279;CONJUNCTIVE_CONTRACT;Test-10;2;9
MR273;DISJOINT_EXTEND;Test-09;6;6
MR190;CONJUNCTIVE_CONTRACT;Test-07;2;9
MR79;CONJUNCTIVE_EXTEND;Test-03;2;6
MR391;CONJUNCTIVE_CONTRACT;Test-14;1;10
MR480;EQUIVALENCE_EXTEND;Test-16;2;3
MR570;CONJUNCTIVE_CONTRACT;Test-20;2;12
MR415;DISJOINT_EXTEND;Test-14;1;1
MR305;CONJUNCTIVE_CONTRACT;Test-11;5;9
MR390;EQUIVALENCE_EXTEND;Test-13;2;3
MR308;CONJUNCTIVE_CONTRACT;Test-11;4;9
MR224;CONJUNCTIVE_CONTRACT;Test-08;2;10
MR306;CONJUNCTIVE_CONTRACT;Test-11;3;9
MR164;CONJUNCTIVE_EXTEND;Test-06;1;5
MR153;CONJUNCTIVE_CONTRACT;Test-06;4;10
MR475;CONJUNCTIVE_EXTEND;Test-16;3;6
MR549;CONJUNCTIVE_CONTRACT;Test-19;4;12
MR485;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR376;CONJUNCTIVE_EXTEND;Test-13;3;5
MR382;CONJUNCTIVE_EXTEND;Test-13;2;5
MR124;CONJUNCTIVE_CONTRACT;Test-05;3;8
MR378;CONJUNCTIVE_EXTEND;Test-13;2;5
MR355;DISJOINT_EXTEND;Test-12;3;3
MR538;CONJUNCTIVE_EXTEND;Test-18;2;5
MR366;CONJUNCTIVE_CONTRACT;Test-13;2;10
MR565;CONJUNCTIVE_CONTRACT;Test-20;4;12
MR274;EQUIVALENCE_EXTEND;Test-09;1;2
MR271;CONJUNCTIVE_EXTEND;Test-09;2;5
MR230;CONJUNCTIVE_CONTRACT;Test-08;2;10
MR351;CONJUNCTIVE_CONTRACT;Test-12;6;13
MR472;CONJUNCTIVE_EXTEND;Test-16;2;6
MR562;DISJOINT_EXTEND;Test-19;4;4
MR287;CONJUNCTIVE_CONTRACT;Test-10;2;9
MR440;CONJUNCTIVE_EXTEND;Test-15;2;5
MR559;CONJUNCTIVE_EXTEND;Test-19;2;3
MR316;CONJUNCTIVE_CONTRACT;Test-11;3;9
MR320;CONJUNCTIVE_EXTEND;Test-11;3;6
MR548;CONJUNCTIVE_CONTRACT;Test-19;3;12
MR471;CONJUNCTIVE_EXTEND;Test-16;1;6
MR536;CONJUNCTIVE_EXTEND;Test-18;2;5
MR131;CONJUNCTIVE_EXTEND;Test-05;3;7
MR84;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR241;CONJUNCTIVE_EXTEND;Test-08;2;5
MR128;CONJUNCTIVE_EXTEND;Test-05;3;7
MR258;CONJUNCTIVE_CONTRACT;Test-09;4;10
MR587;DISJOINT_EXTEND;Test-20;2;2
MR194;CONJUNCTIVE_CONTRACT;Test-07;3;9
MR130;CONJUNCTIVE_EXTEND;Test-05;2;7
MR530;CONJUNCTIVE_EXTEND;Test-18;3;5
MR57;CONJUNCTIVE_CONTRACT;Test-03;2;9
MR342;CONJUNCTIVE_CONTRACT;Test-12;4;13
MR381;CONJUNCTIVE_EXTEND;Test-13;3;5
MR115;CONJUNCTIVE_CONTRACT;Test-05;1;8
MR47;CONJUNCTIVE_EXTEND;Test-02;2;3
MR468;CONJUNCTIVE_EXTEND;Test-16;2;6
MR363;CONJUNCTIVE_CONTRACT;Test-13;3;10
MR431;CONJUNCTIVE_CONTRACT;Test-15;3;10
MR436;CONJUNCTIVE_EXTEND;Test-15;1;5
MR238;CONJUNCTIVE_EXTEND;Test-08;2;5
MR525;CONJUNCTIVE_CONTRACT;Test-18;2;10
MR362;CONJUNCTIVE_CONTRACT;Test-13;4;10
MR426;CONJUNCTIVE_CONTRACT;Test-15;3;10
MR163;CONJUNCTIVE_EXTEND;Test-06;3;5
MR419;CONJUNCTIVE_CONTRACT;Test-15;2;10
MR40;CONJUNCTIVE_CONTRACT;Test-02;2;12
MR444;CONJUNCTIVE_EXTEND;Test-15;2;5
MR33;CONJUNCTIVE_CONTRACT;Test-02;2;12
MR142;DISJOINT_EXTEND;Test-05;4;4
MR337;CONJUNCTIVE_CONTRACT;Test-12;4;13
MR428;CONJUNCTIVE_CONTRACT;Test-15;4;10
MR233;CONJUNCTIVE_EXTEND;Test-08;3;5
MR240;CONJUNCTIVE_EXTEND;Test-08;2;5
MR264;CONJUNCTIVE_EXTEND;Test-09;3;5
MR509;CONJUNCTIVE_EXTEND;Test-17;4;7
MR504;CONJUNCTIVE_EXTEND;Test-17;4;7
MR32;EQUIVALENCE_EXTEND;Test-01;2;3
MR330;CONJUNCTIVE_EXTEND;Test-11;2;6
MR418;EQUIVALENCE_EXTEND;Test-14;1;1
MR60;CONJUNCTIVE_CONTRACT;Test-03;3;9
MR349;CONJUNCTIVE_CONTRACT;Test-12;6;13
MR205;CONJUNCTIVE_EXTEND;Test-07;2;6
MR244;DISJOINT_EXTEND;Test-08;1;1
MR318;CONJUNCTIVE_CONTRACT;Test-11;3;9
MR248;CONJUNCTIVE_CONTRACT;Test-09;2;10
MR83;EQUIVALENCE_EXTEND;Test-03;1;1
MR582;CONJUNCTIVE_EXTEND;Test-20;1;3
MR540;DISJOINT_EXTEND;Test-18;4;4
MR208;CONJUNCTIVE_EXTEND;Test-07;4;6
MR139;CONJUNCTIVE_EXTEND;Test-05;2;7
MR302;DISJOINT_EXTEND;Test-10;5;5
MR218;CONJUNCTIVE_CONTRACT;Test-08;6;10
MR323;CONJUNCTIVE_EXTEND;Test-11;2;6
MR103;CONJUNCTIVE_EXTEND;Test-04;3;6
MR494;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR162;CONJUNCTIVE_CONTRACT;Test-06;2;10
MR118;CONJUNCTIVE_CONTRACT;Test-05;3;8
MR583;CONJUNCTIVE_EXTEND;Test-20;2;3
MR157;CONJUNCTIVE_CONTRACT;Test-06;4;10
MR232;CONJUNCTIVE_EXTEND;Test-08;2;5
MR486;CONJUNCTIVE_CONTRACT;Test-17;4;8
MR314;CONJUNCTIVE_CONTRACT;Test-11;2;9
MR585;DISJOINT_EXTEND;Test-20;6;6
MR561;CONJUNCTIVE_EXTEND;Test-19;2;3
MR521;CONJUNCTIVE_CONTRACT;Test-18;2;10
MR451;CONJUNCTIVE_CONTRACT;Test-16;2;9
MR147;EQUIVALENCE_EXTEND;Test-05;2;4
MR34;CONJUNCTIVE_CONTRACT;Test-02;4;12
MR484;CONJUNCTIVE_CONTRACT;Test-17;5;8
MR377;CONJUNCTIVE_EXTEND;Test-13;2;5
MR507;CONJUNCTIVE_EXTEND;Test-17;3;7
MR427;CONJUNCTIVE_CONTRACT;Test-15;3;10
MR49;CONJUNCTIVE_EXTEND;Test-02;1;3
MR334;DISJOINT_EXTEND;Test-11;4;4
MR411;CONJUNCTIVE_EXTEND;Test-14;2;5
MR555;CONJUNCTIVE_CONTRACT;Test-19;2;12
MR408;CONJUNCTIVE_EXTEND;Test-14;2;5
MR191;CONJUNCTIVE_CONTRACT;Test-07;3;9
MR92;CONJUNCTIVE_CONTRACT;Test-04;6;9
MR56;EQUIVALENCE_EXTEND;Test-02;1;2
MR505;CONJUNCTIVE_EXTEND;Test-17;3;7
MR343;CONJUNCTIVE_CONTRACT;Test-12;3;13
MR263;CONJUNCTIVE_EXTEND;Test-09;2;5
MR64;CONJUNCTIVE_CONTRACT;Test-03;3;9
MR487;CONJUNCTIVE_CONTRACT;Test-17;5;8
MR87;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR3;CONJUNCTIVE_CONTRACT;Test-01;2;10
MR465;CONJUNCTIVE_EXTEND;Test-16;2;6
MR434;CONJUNCTIVE_EXTEND;Test-15;3;5
MR454;CONJUNCTIVE_CONTRACT;Test-16;1;9
MR289;CONJUNCTIVE_EXTEND;Test-10;3;6
MR588;EQUIVALENCE_EXTEND;Test-20;1;1
MR15;CONJUNCTIVE_EXTEND;Test-01;2;5
MR246;CONJUNCTIVE_CONTRACT;Test-09;3;10
MR210;DISJOINT_EXTEND;Test-07;6;6
MR407;CONJUNCTIVE_EXTEND;Test-14;2;5
MR31;EQUIVALENCE_EXTEND;Test-01;3;3
MR375;CONJUNCTIVE_EXTEND;Test-13;3;5
MR512;DISJOINT_EXTEND;Test-17;4;4
MR278;CONJUNCTIVE_CONTRACT;Test-10;3;9
MR432;CONJUNCTIVE_CONTRACT;Test-15;2;10
MR459;CONJUNCTIVE_CONTRACT;Test-16;4;9
MR365;CONJUNCTIVE_CONTRACT;Test-13;3;10
MR345;CONJUNCTIVE_CONTRACT;Test-12;3;13
MR133;CONJUNCTIVE_EXTEND;Test-05;1;7
MR192;CONJUNCTIVE_CONTRACT;Test-07;2;9
MR513;EQUIVALENCE_EXTEND;Test-17;1;2
MR430;CONJUNCTIVE_CONTRACT;Test-15;2;10
MR373;CONJUNCTIVE_EXTEND;Test-13;3;5
MR202;CONJUNCTIVE_EXTEND;Test-07;3;6
MR353;CONJUNCTIVE_EXTEND;Test-12;2;2
MR339;CONJUNCTIVE_CONTRACT;Test-12;3;13
MR531;CONJUNCTIVE_EXTEND;Test-18;2;5
MR315;CONJUNCTIVE_CONTRACT;Test-11;3;9
MR291;CONJUNCTIVE_EXTEND;Test-10;1;6
MR423;CONJUNCTIVE_CONTRACT;Test-15;3;10
MR143;DISJOINT_EXTEND;Test-05;1;1
MR400;CONJUNCTIVE_CONTRACT;Test-14;2;10
MR101;CONJUNCTIVE_EXTEND;Test-04;3;6
MR74;CONJUNCTIVE_EXTEND;Test-03;1;6
MR558;CONJUNCTIVE_EXTEND;Test-19;3;3
MR138;CONJUNCTIVE_EXTEND;Test-05;2;7
MR348;CONJUNCTIVE_CONTRACT;Test-12;4;13
