MR;Type;STC;FUTCs;LocalDistance
MR28;DISJOINT_EXTEND;Test-09;4;4
MR8;DISJOINT_EXTEND;Test-03;5;5
MR19;DISJOINT_EXTEND;Test-06;2;2
MR32;DISJOINT_EXTEND;Test-10;2;2
MR13;DISJOINT_EXTEND;Test-05;5;5
MR54;DISJOINT_EXTEND;Test-16;6;6
MR9;DISJOINT_EXTEND;Test-04;2;2
MR27;DISJOINT_EXTEND;Test-09;2;2
MR45;DISJOINT_EXTEND;Test-14;3;3
MR36;DISJOINT_EXTEND;Test-11;1;1
MR47;DISJOINT_EXTEND;Test-15;2;2
MR63;DISJOINT_EXTEND;Test-19;5;5
MR52;DISJOINT_EXTEND;Test-16;1;1
MR31;DISJOINT_EXTEND;Test-10;4;4
MR12;DISJOINT_EXTEND;Test-04;4;4
MR17;DISJOINT_EXTEND;Test-06;5;5
MR11;DISJOINT_EXTEND;Test-04;2;2
MR58;DISJOINT_EXTEND;Test-17;3;3
MR24;DISJOINT_EXTEND;Test-08;4;4
MR10;DISJOINT_EXTEND;Test-04;6;6
MR61;DISJOINT_EXTEND;Test-18;6;6
MR22;DISJOINT_EXTEND;Test-07;3;3
MR30;DISJOINT_EXTEND;Test-10;6;6
MR21;DISJOINT_EXTEND;Test-07;5;5
MR26;DISJOINT_EXTEND;Test-08;1;1
MR29;DISJOINT_EXTEND;Test-09;5;5
MR0;DISJOINT_EXTEND;Test-01;3;3
MR51;DISJOINT_EXTEND;Test-16;5;5
MR5;DISJOINT_EXTEND;Test-02;5;5
MR3;DISJOINT_EXTEND;Test-02;3;3
MR50;DISJOINT_EXTEND;Test-15;3;3
MR56;DISJOINT_EXTEND;Test-17;1;1
MR37;DISJOINT_EXTEND;Test-12;3;3
MR38;DISJOINT_EXTEND;Test-12;3;3
MR64;DISJOINT_EXTEND;Test-19;4;4
MR7;DISJOINT_EXTEND;Test-03;4;4
MR57;DISJOINT_EXTEND;Test-17;6;6
MR60;DISJOINT_EXTEND;Test-18;6;6
MR48;DISJOINT_EXTEND;Test-15;4;4
MR67;DISJOINT_EXTEND;Test-20;1;1
MR59;DISJOINT_EXTEND;Test-18;1;1
MR40;DISJOINT_EXTEND;Test-12;1;1
MR66;DISJOINT_EXTEND;Test-20;6;6
MR49;DISJOINT_EXTEND;Test-15;4;4
MR44;DISJOINT_EXTEND;Test-14;4;4
MR53;DISJOINT_EXTEND;Test-16;6;6
MR65;DISJOINT_EXTEND;Test-19;4;4
MR39;DISJOINT_EXTEND;Test-12;2;2
MR15;DISJOINT_EXTEND;Test-05;6;6
MR34;DISJOINT_EXTEND;Test-11;5;5
MR42;DISJOINT_EXTEND;Test-13;6;6
MR6;DISJOINT_EXTEND;Test-03;2;2
MR2;DISJOINT_EXTEND;Test-01;6;6
MR23;DISJOINT_EXTEND;Test-08;6;6
MR62;DISJOINT_EXTEND;Test-18;3;3
MR41;DISJOINT_EXTEND;Test-13;3;3
MR35;DISJOINT_EXTEND;Test-11;4;4
MR16;DISJOINT_EXTEND;Test-06;2;2
MR68;DISJOINT_EXTEND;Test-20;5;5
MR20;DISJOINT_EXTEND;Test-07;1;1
MR43;DISJOINT_EXTEND;Test-13;4;4
MR33;DISJOINT_EXTEND;Test-10;3;3
MR46;DISJOINT_EXTEND;Test-14;6;6
MR4;DISJOINT_EXTEND;Test-02;3;3
MR18;DISJOINT_EXTEND;Test-06;1;1
MR25;DISJOINT_EXTEND;Test-08;3;3
MR1;DISJOINT_EXTEND;Test-01;6;6
MR55;DISJOINT_EXTEND;Test-17;5;5
MR14;DISJOINT_EXTEND;Test-05;2;2
