MR;Type;STC;FUTCs;LocalDistance
MR242;DISJOINT_EXTEND;Test-56;1;1
MR184;DISJOINT_EXTEND;Test-42;1;1
MR120;DISJOINT_EXTEND;Test-26;1;1
MR233;DISJOINT_EXTEND;Test-53;1;1
MR167;EQUIVALENCE_EXTEND;Test-33;1;1
MR243;EQUIVALENCE_EXTEND;Test-56;1;3
MR246;EQUIVALENCE_EXTEND;Test-56;1;1
MR91;DISJOINT_EXTEND;Test-20;1;1
MR76;DISJOINT_EXTEND;Test-16;1;1
MR203;DISJOINT_EXTEND;Test-44;1;1
MR87;DISJOINT_EXTEND;Test-19;2;2
MR96;EQUIVALENCE_EXTEND;Test-20;1;2
MR83;DISJOINT_EXTEND;Test-19;2;2
MR190;EQUIVALENCE_EXTEND;Test-42;1;2
MR126;EQUIVALENCE_EXTEND;Test-26;1;1
MR229;DISJOINT_EXTEND;Test-52;1;1
MR251;DISJOINT_EXTEND;Test-59;1;1
MR205;DISJOINT_EXTEND;Test-45;1;1
MR191;EQUIVALENCE_EXTEND;Test-42;1;2
MR174;DISJOINT_EXTEND;Test-37;1;1
MR215;DISJOINT_EXTEND;Test-49;1;1
MR45;DISJOINT_EXTEND;Test-09;1;1
MR234;DISJOINT_EXTEND;Test-53;1;1
MR56;DISJOINT_EXTEND;Test-11;2;2
MR206;DISJOINT_EXTEND;Test-45;1;1
MR264;EQUIVALENCE_EXTEND;Test-61;1;3
MR139;DISJOINT_EXTEND;Test-29;1;1
MR143;EQUIVALENCE_EXTEND;Test-29;2;3
MR176;EQUIVALENCE_EXTEND;Test-37;1;1
MR179;DISJOINT_EXTEND;Test-39;1;1
MR217;EQUIVALENCE_EXTEND;Test-49;3;4
MR107;EQUIVALENCE_EXTEND;Test-23;3;3
MR28;DISJOINT_EXTEND;Test-06;2;2
MR254;EQUIVALENCE_EXTEND;Test-59;1;1
MR32;EQUIVALENCE_EXTEND;Test-07;1;1
MR17;DISJOINT_EXTEND;Test-04;2;2
MR19;EQUIVALENCE_EXTEND;Test-04;1;2
MR47;EQUIVALENCE_EXTEND;Test-09;1;2
MR116;EQUIVALENCE_EXTEND;Test-24;2;2
MR54;EQUIVALENCE_EXTEND;Test-10;1;3
MR171;DISJOINT_EXTEND;Test-35;1;1
MR42;EQUIVALENCE_EXTEND;Test-08;1;1
MR170;DISJOINT_EXTEND;Test-35;1;1
MR62;DISJOINT_EXTEND;Test-13;1;1
MR232;EQUIVALENCE_EXTEND;Test-52;1;4
MR154;DISJOINT_EXTEND;Test-32;1;1
MR21;DISJOINT_EXTEND;Test-05;1;1
MR156;DISJOINT_EXTEND;Test-32;1;1
MR164;DISJOINT_EXTEND;Test-33;2;2
MR214;DISJOINT_EXTEND;Test-49;1;1
MR175;DISJOINT_EXTEND;Test-37;2;2
MR219;EQUIVALENCE_EXTEND;Test-49;1;3
MR172;DISJOINT_EXTEND;Test-37;1;1
MR140;EQUIVALENCE_EXTEND;Test-29;1;3
MR255;EQUIVALENCE_EXTEND;Test-59;1;1
MR192;DISJOINT_EXTEND;Test-43;2;2
MR97;DISJOINT_EXTEND;Test-21;2;2
MR155;DISJOINT_EXTEND;Test-32;2;2
MR79;EQUIVALENCE_EXTEND;Test-16;3;3
MR258;DISJOINT_EXTEND;Test-61;1;1
MR110;DISJOINT_EXTEND;Test-24;1;1
MR4;DISJOINT_EXTEND;Test-02;1;1
MR52;EQUIVALENCE_EXTEND;Test-10;1;4
MR169;DISJOINT_EXTEND;Test-34;1;1
MR144;EQUIVALENCE_EXTEND;Test-29;1;3
MR262;DISJOINT_EXTEND;Test-61;1;1
MR163;DISJOINT_EXTEND;Test-33;1;1
MR13;DISJOINT_EXTEND;Test-04;1;1
MR61;DISJOINT_EXTEND;Test-13;1;1
MR147;DISJOINT_EXTEND;Test-31;1;1
MR55;EQUIVALENCE_EXTEND;Test-10;1;1
MR69;DISJOINT_EXTEND;Test-15;1;1
MR77;DISJOINT_EXTEND;Test-16;1;1
MR115;EQUIVALENCE_EXTEND;Test-24;1;2
MR133;EQUIVALENCE_EXTEND;Test-28;1;1
MR101;DISJOINT_EXTEND;Test-23;1;1
MR212;DISJOINT_EXTEND;Test-49;1;1
MR245;EQUIVALENCE_EXTEND;Test-56;3;3
MR51;DISJOINT_EXTEND;Test-10;1;1
MR193;DISJOINT_EXTEND;Test-43;1;1
MR128;DISJOINT_EXTEND;Test-27;1;1
MR148;DISJOINT_EXTEND;Test-31;1;1
MR104;DISJOINT_EXTEND;Test-23;1;1
MR145;DISJOINT_EXTEND;Test-31;1;1
MR80;EQUIVALENCE_EXTEND;Test-16;1;2
MR86;DISJOINT_EXTEND;Test-19;1;1
MR257;DISJOINT_EXTEND;Test-60;2;2
MR252;DISJOINT_EXTEND;Test-59;1;1
MR158;EQUIVALENCE_EXTEND;Test-32;1;1
MR81;DISJOINT_EXTEND;Test-18;2;2
MR60;DISJOINT_EXTEND;Test-13;1;1
MR98;DISJOINT_EXTEND;Test-21;1;1
MR271;DISJOINT_EXTEND;Test-64;1;1
MR114;EQUIVALENCE_EXTEND;Test-24;1;1
MR195;DISJOINT_EXTEND;Test-43;1;1
MR265;DISJOINT_EXTEND;Test-62;2;2
MR248;DISJOINT_EXTEND;Test-58;1;1
MR151;EQUIVALENCE_EXTEND;Test-31;1;2
MR132;EQUIVALENCE_EXTEND;Test-28;1;1
MR2;EQUIVALENCE_EXTEND;Test-01;2;6
MR131;DISJOINT_EXTEND;Test-28;2;2
MR165;DISJOINT_EXTEND;Test-33;1;1
MR250;DISJOINT_EXTEND;Test-59;2;2
MR256;DISJOINT_EXTEND;Test-60;1;1
MR259;DISJOINT_EXTEND;Test-61;1;1
MR99;DISJOINT_EXTEND;Test-23;1;1
MR118;DISJOINT_EXTEND;Test-25;2;2
MR199;EQUIVALENCE_EXTEND;Test-43;1;3
MR72;EQUIVALENCE_EXTEND;Test-15;1;2
MR125;EQUIVALENCE_EXTEND;Test-26;1;2
MR146;DISJOINT_EXTEND;Test-31;1;1
MR269;EQUIVALENCE_EXTEND;Test-62;1;1
MR105;EQUIVALENCE_EXTEND;Test-23;1;1
MR121;DISJOINT_EXTEND;Test-26;1;1
MR85;DISJOINT_EXTEND;Test-19;1;1
MR94;EQUIVALENCE_EXTEND;Test-20;2;5
MR228;DISJOINT_EXTEND;Test-52;1;1
MR122;DISJOINT_EXTEND;Test-26;1;1
MR113;DISJOINT_EXTEND;Test-24;1;1
MR103;DISJOINT_EXTEND;Test-23;2;2
MR197;EQUIVALENCE_EXTEND;Test-43;1;1
MR66;EQUIVALENCE_EXTEND;Test-13;1;2
