MR;Type;STC;FUTCs;LocalDistance
MR243;SHUFFLING_EXTEND;Test-13;6;6
MR674;SHUFFLING_EXTEND;Test-39;4;4
MR752;SHUFFLING_EXTEND;Test-44;5;5
MR272;SHUFFLING_EXTEND;Test-15;6;6
MR87;SHUFFLING_EXTEND;Test-05;5;5
MR934;SHUFFLING_EXTEND;Test-58;5;5
MR28;COMPLETE_EXTEND;Test-02;2;2
MR699;SHUFFLING_EXTEND;Test-41;5;5
MR644;SHUFFLING_EXTEND;Test-37;5;5
MR342;CONJUNCTIVE_EXTEND;Test-19;1;8
MR980;SHUFFLING_EXTEND;Test-61;5;5
MR190;CONJUNCTIVE_EXTEND;Test-10;3;5
MR294;SHUFFLING_EXTEND;Test-16;4;4
MR899;SHUFFLING_EXTEND;Test-55;5;5
MR782;SHUFFLING_EXTEND;Test-47;5;5
MR106;SHUFFLING_EXTEND;Test-06;4;4
MR1027;SHUFFLING_EXTEND;Test-64;5;5
MR717;CONJUNCTIVE_EXTEND;Test-42;2;5
MR810;SHUFFLING_EXTEND;Test-49;4;4
MR912;SHUFFLING_EXTEND;Test-56;4;4
MR261;SHUFFLING_EXTEND;Test-14;5;5
MR242;CONJUNCTIVE_EXTEND;Test-13;2;4
MR192;SHUFFLING_EXTEND;Test-10;4;4
MR854;SHUFFLING_EXTEND;Test-52;4;4
MR298;COMPLETE_EXTEND;Test-16;3;3
MR329;SHUFFLING_EXTEND;Test-18;5;5
MR505;COMPLETE_EXTEND;Test-28;3;3
MR12;SHUFFLING_EXTEND;Test-01;6;6
MR43;SHUFFLING_EXTEND;Test-03;3;3
MR62;SHUFFLING_EXTEND;Test-04;3;3
MR101;CONJUNCTIVE_CONTRACT;Test-06;5;13
MR29;COMPLETE_EXTEND;Test-02;2;2
MR207;SHUFFLING_EXTEND;Test-11;4;4
MR571;SHUFFLING_EXTEND;Test-32;4;4
MR408;CONJUNCTIVE_EXTEND;Test-23;2;4
MR121;CONJUNCTIVE_CONTRACT;Test-07;5;12
MR956;COMPLETE_EXTEND;Test-59;3;3
MR487;SHUFFLING_EXTEND;Test-27;5;5
MR1004;SHUFFLING_EXTEND;Test-62;3;3
MR641;CONJUNCTIVE_EXTEND;Test-37;2;4
MR281;CONJUNCTIVE_CONTRACT;Test-16;3;5
MR537;SHUFFLING_EXTEND;Test-30;5;5
MR110;COMPLETE_EXTEND;Test-06;3;3
MR868;SHUFFLING_EXTEND;Test-53;3;3
MR978;CONJUNCTIVE_EXTEND;Test-61;2;3
MR515;CONJUNCTIVE_CONTRACT;Test-29;4;7
MR215;CONJUNCTIVE_CONTRACT;Test-12;4;7
MR501;SHUFFLING_EXTEND;Test-28;3;3
MR735;SHUFFLING_EXTEND;Test-43;3;3
MR410;CONJUNCTIVE_EXTEND;Test-23;2;3
MR382;SHUFFLING_EXTEND;Test-21;4;4
MR434;SHUFFLING_EXTEND;Test-24;3;3
MR238;CONJUNCTIVE_EXTEND;Test-13;2;2
MR707;CONJUNCTIVE_CONTRACT;Test-42;5;13
MR691;CONJUNCTIVE_CONTRACT;Test-41;3;5
MR763;SHUFFLING_EXTEND;Test-45;3;3
MR947;CONJUNCTIVE_EXTEND;Test-59;2;3
MR594;SHUFFLING_EXTEND;Test-33;3;3
MR474;COMPLETE_EXTEND;Test-26;3;3
MR424;CONJUNCTIVE_CONTRACT;Test-24;5;13
MR557;EQUIVALENCE_EXTEND;Test-31;2;3
MR78;CONJUNCTIVE_CONTRACT;Test-05;4;15
MR497;CONJUNCTIVE_EXTEND;Test-28;2;5
MR24;SHUFFLING_CONTRACT;Test-02;1;1
MR685;SHUFFLING_EXTEND;Test-40;3;3
MR466;CONJUNCTIVE_EXTEND;Test-26;2;6
MR761;CONJUNCTIVE_CONTRACT;Test-45;3;4
MR357;CONJUNCTIVE_EXTEND;Test-20;2;8
MR212;CONJUNCTIVE_CONTRACT;Test-12;4;7
MR756;DISJOINT_EXTEND;Test-44;2;2
MR74;CONJUNCTIVE_CONTRACT;Test-05;3;7
MR495;CONJUNCTIVE_CONTRACT;Test-28;3;5
MR441;CONJUNCTIVE_CONTRACT;Test-25;3;5
MR362;SHUFFLING_EXTEND;Test-20;3;3
MR176;DISJOINT_EXTEND;Test-09;2;2
MR995;CONJUNCTIVE_CONTRACT;Test-62;3;6
MR92;CONJUNCTIVE_CONTRACT;Test-06;4;13
MR550;CONJUNCTIVE_EXTEND;Test-31;1;6
MR690;CONJUNCTIVE_CONTRACT;Test-41;3;8
MR757;COMPLETE_EXTEND;Test-44;2;2
MR354;CONJUNCTIVE_CONTRACT;Test-20;4;8
MR346;SHUFFLING_EXTEND;Test-19;2;2
MR906;CONJUNCTIVE_CONTRACT;Test-56;3;8
MR376;CONJUNCTIVE_CONTRACT;Test-21;4;4
MR26;DISJOINT_EXTEND;Test-02;1;1
MR180;COMPLETE_EXTEND;Test-09;2;2
MR318;COMPLETE_EXTEND;Test-17;3;3
MR247;COMPLETE_EXTEND;Test-13;2;2
MR299;COMPLETE_EXTEND;Test-16;2;2
MR116;CONJUNCTIVE_CONTRACT;Test-07;5;12
MR985;EQUIVALENCE_EXTEND;Test-61;2;3
MR413;DISJOINT_EXTEND;Test-23;2;2
MR927;SHUFFLING_EXTEND;Test-57;3;3
MR47;COMPLETE_EXTEND;Test-03;2;2
MR76;CONJUNCTIVE_CONTRACT;Test-05;4;15
MR498;CONJUNCTIVE_EXTEND;Test-28;2;3
MR1022;CONJUNCTIVE_CONTRACT;Test-64;3;5
MR741;EQUIVALENCE_EXTEND;Test-43;2;3
MR842;SHUFFLING_EXTEND;Test-51;3;3
MR67;DISJOINT_EXTEND;Test-04;2;2
MR23;CONJUNCTIVE_CONTRACT;Test-02;3;18
MR248;COMPLETE_EXTEND;Test-13;2;2
MR262;COMPLETE_EXTEND;Test-14;3;3
MR591;CONJUNCTIVE_EXTEND;Test-33;1;6
MR82;CONJUNCTIVE_CONTRACT;Test-05;4;15
MR296;DISJOINT_EXTEND;Test-16;2;2
MR928;COMPLETE_EXTEND;Test-57;3;3
MR275;DISJOINT_EXTEND;Test-15;2;2
MR179;DISJOINT_EXTEND;Test-09;2;2
MR795;SHUFFLING_EXTEND;Test-48;3;3
MR350;COMPLETE_EXTEND;Test-19;2;2
MR589;CONJUNCTIVE_EXTEND;Test-33;2;2
MR137;COMPLETE_EXTEND;Test-07;2;2
MR188;CONJUNCTIVE_EXTEND;Test-10;1;6
MR8;CONJUNCTIVE_EXTEND;Test-01;2;8
MR396;CONJUNCTIVE_CONTRACT;Test-23;3;15
MR349;DISJOINT_EXTEND;Test-19;2;2
MR630;SHUFFLING_EXTEND;Test-36;3;3
MR851;CONJUNCTIVE_EXTEND;Test-52;2;3
MR649;COMPLETE_EXTEND;Test-37;2;2
MR90;DISJOINT_EXTEND;Test-05;2;2
MR395;COMPLETE_EXTEND;Test-22;3;3
MR722;DISJOINT_EXTEND;Test-42;2;2
MR476;EQUIVALENCE_EXTEND;Test-26;2;3
MR27;DISJOINT_EXTEND;Test-02;1;1
MR916;EQUIVALENCE_EXTEND;Test-56;2;3
MR198;CONJUNCTIVE_CONTRACT;Test-11;3;4
MR136;COMPLETE_EXTEND;Test-07;2;2
MR109;DISJOINT_EXTEND;Test-06;2;2
MR700;DISJOINT_EXTEND;Test-41;2;2
MR631;COMPLETE_EXTEND;Test-36;3;3
MR520;CONJUNCTIVE_EXTEND;Test-29;1;6
MR619;DISJOINT_EXTEND;Test-35;2;2
MR145;CONJUNCTIVE_CONTRACT;Test-08;3;10
MR983;DISJOINT_EXTEND;Test-61;2;2
MR957;COMPLETE_EXTEND;Test-59;2;2
MR909;CONJUNCTIVE_CONTRACT;Test-56;3;10
MR182;CONJUNCTIVE_CONTRACT;Test-10;3;14
MR994;CONJUNCTIVE_CONTRACT;Test-62;4;14
MR648;DISJOINT_EXTEND;Test-37;2;2
MR462;CONJUNCTIVE_CONTRACT;Test-26;3;9
MR719;SHUFFLING_EXTEND;Test-42;2;2
MR670;CONJUNCTIVE_CONTRACT;Test-39;3;6
MR130;CONJUNCTIVE_EXTEND;Test-07;1;4
MR617;SHUFFLING_EXTEND;Test-35;2;2
MR984;COMPLETE_EXTEND;Test-61;2;2
MR25;SHUFFLING_EXTEND;Test-02;1;1
MR823;CONJUNCTIVE_CONTRACT;Test-50;4;6
MR954;DISJOINT_EXTEND;Test-59;2;2
MR450;CONJUNCTIVE_CONTRACT;Test-25;3;7
MR290;CONJUNCTIVE_CONTRACT;Test-16;2;4
MR567;CONJUNCTIVE_EXTEND;Test-32;2;3
MR263;CONJUNCTIVE_CONTRACT;Test-15;2;2
MR968;CONJUNCTIVE_CONTRACT;Test-60;3;5
MR96;CONJUNCTIVE_CONTRACT;Test-06;3;13
MR764;DISJOINT_EXTEND;Test-45;2;2
MR57;CONJUNCTIVE_EXTEND;Test-04;1;4
MR304;CONJUNCTIVE_CONTRACT;Test-17;3;4
MR34;CONJUNCTIVE_CONTRACT;Test-03;2;6
MR18;CONJUNCTIVE_CONTRACT;Test-02;1;1
MR403;CONJUNCTIVE_CONTRACT;Test-23;2;5
MR816;COMPLETE_EXTEND;Test-49;2;2
MR131;CONJUNCTIVE_EXTEND;Test-07;1;4
MR321;CONJUNCTIVE_CONTRACT;Test-18;3;4
MR987;CONJUNCTIVE_CONTRACT;Test-62;3;11
MR503;DISJOINT_EXTEND;Test-28;2;2
MR552;SHUFFLING_EXTEND;Test-31;2;2
MR153;DISJOINT_EXTEND;Test-08;2;2
MR315;CONJUNCTIVE_CONTRACT;Test-17;3;4
MR872;COMPLETE_EXTEND;Test-53;2;2
MR1029;DISJOINT_EXTEND;Test-64;2;2
MR597;COMPLETE_EXTEND;Test-33;2;2
MR637;CONJUNCTIVE_CONTRACT;Test-37;2;5
MR164;CONJUNCTIVE_CONTRACT;Test-09;2;5
MR126;CONJUNCTIVE_CONTRACT;Test-07;4;12
MR239;CONJUNCTIVE_EXTEND;Test-13;1;2
MR708;CONJUNCTIVE_CONTRACT;Test-42;2;4
MR871;DISJOINT_EXTEND;Test-53;2;2
MR762;CONJUNCTIVE_CONTRACT;Test-45;3;11
MR504;COMPLETE_EXTEND;Test-28;2;2
MR451;SHUFFLING_EXTEND;Test-25;2;2
MR1006;DISJOINT_EXTEND;Test-62;2;2
MR157;COMPLETE_EXTEND;Test-08;2;2
MR343;CONJUNCTIVE_EXTEND;Test-19;1;3
MR93;CONJUNCTIVE_CONTRACT;Test-06;3;13
MR811;DISJOINT_EXTEND;Test-49;2;2
MR749;CONJUNCTIVE_EXTEND;Test-44;1;3
MR737;DISJOINT_EXTEND;Test-43;2;2
MR990;CONJUNCTIVE_CONTRACT;Test-62;4;14
MR506;COMPLETE_EXTEND;Test-28;2;2
MR538;COMPLETE_EXTEND;Test-30;3;3
MR30;CONJUNCTIVE_CONTRACT;Test-03;2;7
MR22;CONJUNCTIVE_CONTRACT;Test-02;1;5
MR314;CONJUNCTIVE_CONTRACT;Test-17;3;5
MR913;DISJOINT_EXTEND;Test-56;2;2
MR58;CONJUNCTIVE_EXTEND;Test-04;1;3
MR582;CONJUNCTIVE_CONTRACT;Test-33;2;2
MR1007;COMPLETE_EXTEND;Test-62;2;2
MR221;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR528;COMPLETE_EXTEND;Test-29;2;2
MR577;EQUIVALENCE_EXTEND;Test-32;2;2
MR740;COMPLETE_EXTEND;Test-43;2;2
MR307;CONJUNCTIVE_CONTRACT;Test-17;3;5
MR407;CONJUNCTIVE_EXTEND;Test-23;1;1
MR1008;COMPLETE_EXTEND;Test-62;2;2
MR932;CONJUNCTIVE_CONTRACT;Test-58;3;9
MR83;CONJUNCTIVE_CONTRACT;Test-05;4;15
MR522;SHUFFLING_EXTEND;Test-29;2;2
MR69;EQUIVALENCE_EXTEND;Test-04;1;2
MR228;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR859;COMPLETE_EXTEND;Test-52;2;2
MR132;CONJUNCTIVE_EXTEND;Test-07;1;3
MR603;CONJUNCTIVE_CONTRACT;Test-34;3;5
MR526;DISJOINT_EXTEND;Test-29;2;2
MR453;DISJOINT_EXTEND;Test-25;2;2
MR469;SHUFFLING_EXTEND;Test-26;2;2
MR173;CONJUNCTIVE_EXTEND;Test-09;1;3
MR271;CONJUNCTIVE_EXTEND;Test-15;1;3
MR780;CONJUNCTIVE_CONTRACT;Test-47;3;4
MR368;COMPLETE_EXTEND;Test-20;2;2
MR523;DISJOINT_EXTEND;Test-29;2;2
MR695;CONJUNCTIVE_CONTRACT;Test-41;2;6
MR293;CONJUNCTIVE_EXTEND;Test-16;1;2
MR688;COMPLETE_EXTEND;Test-40;2;2
MR172;CONJUNCTIVE_EXTEND;Test-09;1;3
MR210;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR267;CONJUNCTIVE_CONTRACT;Test-15;2;7
