MR;Type;STC;FUTCs;LocalDistance
MR144;CONJUNCTIVE_EXTEND;Test-07;1;6
MR346;CONJUNCTIVE_CONTRACT;Test-19;3;6
MR863;CONJUNCTIVE_CONTRACT;Test-51;4;5
MR755;CONJUNCTIVE_CONTRACT;Test-44;3;10
MR162;CONJUNCTIVE_EXTEND;Test-08;2;3
MR547;SHUFFLING_EXTEND;Test-30;4;4
MR190;DISJOINT_EXTEND;Test-09;2;2
MR311;COMPLETE_EXTEND;Test-16;2;2
MR940;CONJUNCTIVE_CONTRACT;Test-55;3;6
MR875;CONJUNCTIVE_CONTRACT;Test-52;4;12
MR1024;CONJUNCTIVE_EXTEND;Test-61;2;2
MR1041;CONJUNCTIVE_CONTRACT;Test-62;4;14
MR718;CONJUNCTIVE_CONTRACT;Test-42;4;13
MR829;CONJUNCTIVE_EXTEND;Test-49;2;3
MR29;SHUFFLING_CONTRACT;Test-02;1;1
MR49;SHUFFLING_EXTEND;Test-03;2;2
MR282;COMPLETE_EXTEND;Test-14;3;3
MR72;SHUFFLING_EXTEND;Test-04;2;2
MR251;CONJUNCTIVE_CONTRACT;Test-13;3;14
MR324;SHUFFLING_EXTEND;Test-17;3;3
MR295;DISJOINT_EXTEND;Test-15;2;2
MR907;CONJUNCTIVE_EXTEND;Test-53;2;3
MR1046;CONJUNCTIVE_CONTRACT;Test-62;4;14
MR415;CONJUNCTIVE_CONTRACT;Test-23;3;16
MR793;CONJUNCTIVE_CONTRACT;Test-47;4;4
MR694;CONJUNCTIVE_CONTRACT;Test-40;3;7
MR994;CONJUNCTIVE_EXTEND;Test-59;2;2
MR564;CONJUNCTIVE_EXTEND;Test-31;2;3
MR111;CONJUNCTIVE_CONTRACT;Test-06;3;13
MR54;DISJOINT_EXTEND;Test-03;2;2
MR325;COMPLETE_EXTEND;Test-17;3;3
MR262;COMPLETE_EXTEND;Test-13;2;2
MR603;CONJUNCTIVE_CONTRACT;Test-33;3;8
MR1081;CONJUNCTIVE_CONTRACT;Test-64;3;7
MR32;DISJOINT_EXTEND;Test-02;1;1
MR161;CONJUNCTIVE_EXTEND;Test-08;2;2
MR720;CONJUNCTIVE_CONTRACT;Test-42;4;13
MR974;COMPLETE_EXTEND;Test-57;3;3
MR191;COMPLETE_EXTEND;Test-09;2;2
MR263;COMPLETE_EXTEND;Test-13;2;2
MR97;CONJUNCTIVE_EXTEND;Test-05;1;5
MR742;CONJUNCTIVE_CONTRACT;Test-43;3;7
MR124;SHUFFLING_EXTEND;Test-06;2;2
MR456;CONJUNCTIVE_CONTRACT;Test-25;3;7
MR303;CONJUNCTIVE_CONTRACT;Test-16;2;2
MR369;CONJUNCTIVE_EXTEND;Test-20;1;7
MR261;DISJOINT_EXTEND;Test-13;2;2
MR708;SHUFFLING_EXTEND;Test-41;2;2
MR766;DISJOINT_EXTEND;Test-44;2;2
MR775;CONJUNCTIVE_CONTRACT;Test-45;3;9
MR104;DISJOINT_EXTEND;Test-05;2;2
MR654;COMPLETE_EXTEND;Test-36;3;3
MR193;CONJUNCTIVE_CONTRACT;Test-10;3;13
MR666;COMPLETE_EXTEND;Test-37;2;2
MR145;CONJUNCTIVE_EXTEND;Test-07;1;5
MR772;COMPLETE_EXTEND;Test-44;2;2
MR847;CONJUNCTIVE_CONTRACT;Test-50;4;6
MR356;DISJOINT_EXTEND;Test-19;2;2
MR185;SHUFFLING_EXTEND;Test-09;2;2
MR22;CONJUNCTIVE_CONTRACT;Test-02;2;12
MR886;CONJUNCTIVE_EXTEND;Test-52;2;3
MR1045;CONJUNCTIVE_CONTRACT;Test-62;4;14
MR363;CONJUNCTIVE_CONTRACT;Test-20;3;7
MR102;DISJOINT_EXTEND;Test-05;2;2
MR411;COMPLETE_EXTEND;Test-22;3;3
MR590;CONJUNCTIVE_EXTEND;Test-32;2;4
MR554;CONJUNCTIVE_CONTRACT;Test-31;3;8
MR109;CONJUNCTIVE_CONTRACT;Test-06;3;13
MR664;DISJOINT_EXTEND;Test-37;2;2
MR1036;DISJOINT_EXTEND;Test-61;2;2
MR150;COMPLETE_EXTEND;Test-07;2;2
MR757;CONJUNCTIVE_CONTRACT;Test-44;3;14
MR38;CONJUNCTIVE_CONTRACT;Test-03;2;2
MR86;CONJUNCTIVE_CONTRACT;Test-05;4;15
MR514;DISJOINT_EXTEND;Test-28;2;2
MR716;CONJUNCTIVE_CONTRACT;Test-42;3;9
MR1000;COMPLETE_EXTEND;Test-59;2;2
MR563;CONJUNCTIVE_EXTEND;Test-31;1;7
MR358;COMPLETE_EXTEND;Test-19;2;2
MR916;EQUIVALENCE_EXTEND;Test-53;2;2
MR730;SHUFFLING_EXTEND;Test-42;2;2
MR1051;CONJUNCTIVE_CONTRACT;Test-62;4;14
MR884;CONJUNCTIVE_EXTEND;Test-52;2;3
MR1038;COMPLETE_EXTEND;Test-61;2;2
MR151;COMPLETE_EXTEND;Test-07;2;2
MR121;CONJUNCTIVE_EXTEND;Test-06;1;4
MR845;CONJUNCTIVE_CONTRACT;Test-50;4;6
MR517;COMPLETE_EXTEND;Test-28;2;2
MR418;CONJUNCTIVE_EXTEND;Test-23;1;3
MR1090;DISJOINT_EXTEND;Test-64;2;2
MR733;DISJOINT_EXTEND;Test-42;2;2
MR999;DISJOINT_EXTEND;Test-59;2;2
MR333;CONJUNCTIVE_CONTRACT;Test-18;3;4
MR31;DISJOINT_EXTEND;Test-02;1;1
MR446;DISJOINT_EXTEND;Test-24;2;2
MR1003;CONJUNCTIVE_CONTRACT;Test-60;3;5
MR87;CONJUNCTIVE_CONTRACT;Test-05;3;15
MR616;DISJOINT_EXTEND;Test-33;2;2
MR167;DISJOINT_EXTEND;Test-08;2;2
MR528;CONJUNCTIVE_EXTEND;Test-29;1;7
MR231;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR515;COMPLETE_EXTEND;Test-28;2;2
MR967;CONJUNCTIVE_CONTRACT;Test-57;3;5
MR30;SHUFFLING_EXTEND;Test-02;1;1
MR620;COMPLETE_EXTEND;Test-33;2;2
MR255;CONJUNCTIVE_EXTEND;Test-13;1;3
MR838;COMPLETE_EXTEND;Test-49;2;2
MR442;DISJOINT_EXTEND;Test-24;2;2
MR882;CONJUNCTIVE_EXTEND;Test-52;2;2
MR224;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR963;DISJOINT_EXTEND;Test-56;2;2
MR511;SHUFFLING_EXTEND;Test-28;2;2
MR416;CONJUNCTIVE_CONTRACT;Test-23;2;6
MR548;COMPLETE_EXTEND;Test-30;3;3
MR170;COMPLETE_EXTEND;Test-08;2;2
MR204;CONJUNCTIVE_EXTEND;Test-10;1;4
MR621;COMPLETE_EXTEND;Test-33;2;2
MR968;CONJUNCTIVE_CONTRACT;Test-57;3;5
MR141;CONJUNCTIVE_CONTRACT;Test-07;2;2
MR79;EQUIVALENCE_EXTEND;Test-04;1;2
MR245;CONJUNCTIVE_CONTRACT;Test-13;2;5
MR750;DISJOINT_EXTEND;Test-43;2;2
MR913;DISJOINT_EXTEND;Test-53;2;2
MR598;EQUIVALENCE_EXTEND;Test-32;2;4
MR289;CONJUNCTIVE_EXTEND;Test-15;1;3
MR20;EQUIVALENCE_EXTEND;Test-01;2;11
MR229;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR361;CONJUNCTIVE_CONTRACT;Test-20;3;10
MR420;CONJUNCTIVE_EXTEND;Test-23;1;2
MR164;SHUFFLING_EXTEND;Test-08;2;2
MR65;CONJUNCTIVE_CONTRACT;Test-04;2;8
MR915;COMPLETE_EXTEND;Test-53;2;2
MR660;CONJUNCTIVE_EXTEND;Test-37;1;4
MR455;CONJUNCTIVE_CONTRACT;Test-25;2;3
MR349;CONJUNCTIVE_EXTEND;Test-19;1;4
MR961;SHUFFLING_EXTEND;Test-56;2;2
MR393;CONJUNCTIVE_CONTRACT;Test-21;3;4
MR896;EQUIVALENCE_EXTEND;Test-52;2;2
MR24;CONJUNCTIVE_CONTRACT;Test-02;1;2
MR1059;COMPLETE_EXTEND;Test-62;2;2
MR751;COMPLETE_EXTEND;Test-43;2;2
MR942;SHUFFLING_EXTEND;Test-55;2;2
MR463;DISJOINT_EXTEND;Test-25;2;2
MR95;CONJUNCTIVE_EXTEND;Test-05;1;4
MR702;COMPLETE_EXTEND;Test-40;2;2
MR911;SHUFFLING_EXTEND;Test-53;2;2
MR1060;COMPLETE_EXTEND;Test-62;2;2
MR795;CONJUNCTIVE_CONTRACT;Test-47;3;4
MR47;CONJUNCTIVE_EXTEND;Test-03;1;2
MR989;CONJUNCTIVE_CONTRACT;Test-59;2;5
MR538;COMPLETE_EXTEND;Test-29;2;2
MR240;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR561;CONJUNCTIVE_EXTEND;Test-31;1;6
MR721;CONJUNCTIVE_CONTRACT;Test-42;3;13
MR537;COMPLETE_EXTEND;Test-29;2;2
MR25;CONJUNCTIVE_CONTRACT;Test-02;1;3
MR479;DISJOINT_EXTEND;Test-26;2;2
MR701;DISJOINT_EXTEND;Test-40;2;2
MR417;CONJUNCTIVE_EXTEND;Test-23;1;2
MR230;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR301;CONJUNCTIVE_CONTRACT;Test-16;2;7
MR533;DISJOINT_EXTEND;Test-29;2;2
MR115;CONJUNCTIVE_CONTRACT;Test-06;3;13
MR69;CONJUNCTIVE_EXTEND;Test-04;1;2
MR699;SHUFFLING_EXTEND;Test-40;2;2
MR638;CONJUNCTIVE_CONTRACT;Test-35;2;6
MR26;CONJUNCTIVE_CONTRACT;Test-02;1;5
MR376;DISJOINT_EXTEND;Test-20;2;2
MR391;CONJUNCTIVE_CONTRACT;Test-21;3;4
MR18;COMPLETE_EXTEND;Test-01;3;3
MR560;CONJUNCTIVE_EXTEND;Test-31;1;5
MR1083;CONJUNCTIVE_CONTRACT;Test-64;2;3
MR1026;CONJUNCTIVE_EXTEND;Test-61;1;3
MR140;CONJUNCTIVE_CONTRACT;Test-07;2;5
MR380;COMPLETE_EXTEND;Test-20;2;2
MR405;CONJUNCTIVE_CONTRACT;Test-22;3;3
MR341;CONJUNCTIVE_CONTRACT;Test-19;2;3
MR453;CONJUNCTIVE_CONTRACT;Test-25;2;5
MR379;DISJOINT_EXTEND;Test-20;2;2
MR201;CONJUNCTIVE_EXTEND;Test-10;1;3
MR891;DISJOINT_EXTEND;Test-52;2;2
MR385;CONJUNCTIVE_CONTRACT;Test-21;3;4
MR604;CONJUNCTIVE_CONTRACT;Test-33;2;5
MR986;COMPLETE_EXTEND;Test-58;2;2
MR106;EQUIVALENCE_EXTEND;Test-05;1;5
MR725;CONJUNCTIVE_CONTRACT;Test-42;3;13
MR174;CONJUNCTIVE_CONTRACT;Test-09;2;8
MR41;CONJUNCTIVE_CONTRACT;Test-03;2;11
MR68;CONJUNCTIVE_EXTEND;Test-04;1;2
MR226;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR894;COMPLETE_EXTEND;Test-52;2;2
MR759;CONJUNCTIVE_CONTRACT;Test-44;2;8
MR505;CONJUNCTIVE_EXTEND;Test-28;1;3
MR197;CONJUNCTIVE_CONTRACT;Test-10;2;8
MR305;CONJUNCTIVE_EXTEND;Test-16;1;1
MR235;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR704;CONJUNCTIVE_CONTRACT;Test-41;2;10
MR985;DISJOINT_EXTEND;Test-58;2;2
MR761;CONJUNCTIVE_EXTEND;Test-44;1;2
MR433;CONJUNCTIVE_CONTRACT;Test-24;3;13
MR593;SHUFFLING_EXTEND;Test-32;2;2
MR386;CONJUNCTIVE_CONTRACT;Test-21;3;4
MR200;CONJUNCTIVE_EXTEND;Test-10;1;4
MR92;CONJUNCTIVE_CONTRACT;Test-05;2;8
MR945;CONJUNCTIVE_CONTRACT;Test-56;2;5
MR594;DISJOINT_EXTEND;Test-32;2;2
MR885;CONJUNCTIVE_EXTEND;Test-52;1;6
MR136;CONJUNCTIVE_CONTRACT;Test-07;3;12
MR407;CONJUNCTIVE_CONTRACT;Test-22;3;3
MR897;CONJUNCTIVE_CONTRACT;Test-53;2;5
MR254;CONJUNCTIVE_EXTEND;Test-13;1;1
MR77;EQUIVALENCE_EXTEND;Test-04;1;2
MR1029;CONJUNCTIVE_EXTEND;Test-61;1;2
MR392;CONJUNCTIVE_CONTRACT;Test-21;3;4
MR421;SHUFFLING_CONTRACT;Test-23;1;1
MR939;CONJUNCTIVE_CONTRACT;Test-55;2;3
MR27;CONJUNCTIVE_CONTRACT;Test-02;1;6
MR503;CONJUNCTIVE_CONTRACT;Test-28;2;6
MR228;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR304;CONJUNCTIVE_EXTEND;Test-16;1;1
MR288;CONJUNCTIVE_CONTRACT;Test-15;2;7
MR827;CONJUNCTIVE_EXTEND;Test-49;1;4
MR951;CONJUNCTIVE_CONTRACT;Test-56;2;5
MR867;CONJUNCTIVE_CONTRACT;Test-51;3;6
MR181;CONJUNCTIVE_EXTEND;Test-09;1;2
MR78;EQUIVALENCE_EXTEND;Test-04;1;1
MR43;CONJUNCTIVE_CONTRACT;Test-03;2;15
MR138;CONJUNCTIVE_CONTRACT;Test-07;3;12
MR991;CONJUNCTIVE_CONTRACT;Test-59;2;9
MR1014;SHUFFLING_EXTEND;Test-60;2;2
MR613;CONJUNCTIVE_EXTEND;Test-33;1;4
MR960;CONJUNCTIVE_EXTEND;Test-56;1;4
MR220;DISJOINT_EXTEND;Test-11;2;2
MR122;CONJUNCTIVE_EXTEND;Test-06;1;1
MR424;DISJOINT_EXTEND;Test-23;1;1
MR401;CONJUNCTIVE_CONTRACT;Test-22;3;3
MR944;CONJUNCTIVE_CONTRACT;Test-56;2;7
MR28;CONJUNCTIVE_CONTRACT;Test-02;1;8
MR1039;CONJUNCTIVE_CONTRACT;Test-62;3;14
MR667;EQUIVALENCE_EXTEND;Test-37;1;3
MR685;DISJOINT_EXTEND;Test-39;2;2
MR70;CONJUNCTIVE_EXTEND;Test-04;1;1
MR798;CONJUNCTIVE_CONTRACT;Test-47;3;4
MR612;CONJUNCTIVE_EXTEND;Test-33;1;4
MR132;CONJUNCTIVE_CONTRACT;Test-07;2;7
MR423;DISJOINT_EXTEND;Test-23;1;1
MR1048;CONJUNCTIVE_CONTRACT;Test-62;2;6
MR45;CONJUNCTIVE_EXTEND;Test-03;1;1
MR706;CONJUNCTIVE_CONTRACT;Test-41;2;7
MR246;CONJUNCTIVE_CONTRACT;Test-13;2;10
MR728;CONJUNCTIVE_EXTEND;Test-42;1;2
MR679;CONJUNCTIVE_CONTRACT;Test-39;2;4
MR429;CONJUNCTIVE_CONTRACT;Test-24;2;7
MR159;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR506;CONJUNCTIVE_EXTEND;Test-28;1;3
MR460;CONJUNCTIVE_CONTRACT;Test-25;2;7
MR908;CONJUNCTIVE_EXTEND;Test-53;1;4
MR856;CONJUNCTIVE_CONTRACT;Test-50;3;6
MR309;DISJOINT_EXTEND;Test-16;1;1
MR23;CONJUNCTIVE_CONTRACT;Test-02;2;17
MR290;CONJUNCTIVE_EXTEND;Test-15;1;1
MR244;DISJOINT_EXTEND;Test-12;2;2
MR425;DISJOINT_EXTEND;Test-23;1;1
MR691;CONJUNCTIVE_CONTRACT;Test-40;2;5
MR265;EQUIVALENCE_EXTEND;Test-13;1;1
MR1028;CONJUNCTIVE_EXTEND;Test-61;1;2
MR551;CONJUNCTIVE_CONTRACT;Test-31;2;7
MR308;DISJOINT_EXTEND;Test-16;1;1
MR351;CONJUNCTIVE_EXTEND;Test-19;1;2
MR850;CONJUNCTIVE_CONTRACT;Test-50;3;6
MR507;CONJUNCTIVE_EXTEND;Test-28;1;3
MR107;EQUIVALENCE_EXTEND;Test-05;1;2
MR1015;DISJOINT_EXTEND;Test-60;2;2
MR277;CONJUNCTIVE_CONTRACT;Test-14;2;2
MR46;CONJUNCTIVE_EXTEND;Test-03;1;1
MR67;CONJUNCTIVE_EXTEND;Test-04;1;1
MR763;CONJUNCTIVE_EXTEND;Test-44;1;1
MR340;DISJOINT_EXTEND;Test-18;2;2
MR180;CONJUNCTIVE_EXTEND;Test-09;1;1
MR689;CONJUNCTIVE_CONTRACT;Test-40;2;4
MR307;DISJOINT_EXTEND;Test-16;1;1
MR266;EQUIVALENCE_EXTEND;Test-13;1;2
MR846;CONJUNCTIVE_CONTRACT;Test-50;3;6
MR778;CONJUNCTIVE_CONTRACT;Test-45;2;6
MR96;CONJUNCTIVE_EXTEND;Test-05;1;2
MR1027;CONJUNCTIVE_EXTEND;Test-61;1;2
MR329;CONJUNCTIVE_CONTRACT;Test-18;2;2
MR260;DISJOINT_EXTEND;Test-13;1;1
MR310;DISJOINT_EXTEND;Test-16;1;1
MR215;CONJUNCTIVE_CONTRACT;Test-11;2;4
MR1052;CONJUNCTIVE_CONTRACT;Test-62;2;9
MR979;CONJUNCTIVE_CONTRACT;Test-58;2;4
MR298;EQUIVALENCE_EXTEND;Test-15;1;1
MR135;CONJUNCTIVE_CONTRACT;Test-07;3;12
MR607;CONJUNCTIVE_CONTRACT;Test-33;2;8
MR859;CONJUNCTIVE_CONTRACT;Test-50;3;6
MR76;DISJOINT_EXTEND;Test-04;1;1
MR128;EQUIVALENCE_EXTEND;Test-06;1;1
MR182;CONJUNCTIVE_EXTEND;Test-09;1;1
MR272;CONJUNCTIVE_CONTRACT;Test-14;2;3
MR854;CONJUNCTIVE_CONTRACT;Test-50;3;6
MR992;CONJUNCTIVE_EXTEND;Test-59;1;2
MR258;DISJOINT_EXTEND;Test-13;1;1
MR134;CONJUNCTIVE_CONTRACT;Test-07;3;12
MR1030;CONJUNCTIVE_EXTEND;Test-61;1;2
MR727;CONJUNCTIVE_EXTEND;Test-42;1;1
MR574;CONJUNCTIVE_CONTRACT;Test-32;2;6
MR313;CONJUNCTIVE_CONTRACT;Test-17;2;2
MR264;EQUIVALENCE_EXTEND;Test-13;1;1
MR693;CONJUNCTIVE_CONTRACT;Test-40;2;4
MR74;DISJOINT_EXTEND;Test-04;1;1
MR279;CONJUNCTIVE_CONTRACT;Test-14;2;3
MR147;CONJUNCTIVE_EXTEND;Test-07;1;2
MR173;CONJUNCTIVE_CONTRACT;Test-09;2;13
MR259;DISJOINT_EXTEND;Test-13;1;1
MR781;CONJUNCTIVE_EXTEND;Test-45;1;1
MR367;CONJUNCTIVE_EXTEND;Test-20;1;4
MR126;DISJOINT_EXTEND;Test-06;1;1
MR832;CONJUNCTIVE_EXTEND;Test-49;1;2
MR768;DISJOINT_EXTEND;Test-44;1;1
MR582;CONJUNCTIVE_CONTRACT;Test-32;2;5
MR844;CONJUNCTIVE_CONTRACT;Test-50;3;6
MR75;DISJOINT_EXTEND;Test-04;1;1
MR688;CONJUNCTIVE_CONTRACT;Test-40;2;7
MR154;EQUIVALENCE_EXTEND;Test-07;1;3
MR1009;CONJUNCTIVE_CONTRACT;Test-60;2;3
MR883;CONJUNCTIVE_EXTEND;Test-52;1;4
MR1054;CONJUNCTIVE_EXTEND;Test-62;1;4
MR861;SHUFFLING_EXTEND;Test-50;2;2
MR48;SHUFFLING_CONTRACT;Test-03;1;1
MR71;SHUFFLING_CONTRACT;Test-04;1;1
MR819;DISJOINT_EXTEND;Test-48;2;2
MR293;DISJOINT_EXTEND;Test-15;1;1
MR192;EQUIVALENCE_EXTEND;Test-09;1;1
MR653;SHUFFLING_EXTEND;Test-36;2;2
MR448;EQUIVALENCE_EXTEND;Test-24;1;4
MR874;DISJOINT_EXTEND;Test-51;2;2
MR918;EQUIVALENCE_EXTEND;Test-53;1;3
MR302;CONJUNCTIVE_CONTRACT;Test-16;1;2
MR123;SHUFFLING_CONTRACT;Test-06;1;1
MR73;DISJOINT_EXTEND;Test-04;1;1
MR690;CONJUNCTIVE_CONTRACT;Test-40;2;9
MR457;CONJUNCTIVE_CONTRACT;Test-25;2;7
MR767;DISJOINT_EXTEND;Test-44;1;1
MR504;CONJUNCTIVE_EXTEND;Test-28;1;2
MR931;CONJUNCTIVE_CONTRACT;Test-54;4;5
MR52;DISJOINT_EXTEND;Test-03;1;1
MR741;CONJUNCTIVE_CONTRACT;Test-43;2;8
MR710;DISJOINT_EXTEND;Test-41;1;1
MR579;CONJUNCTIVE_CONTRACT;Test-32;2;6
MR146;CONJUNCTIVE_EXTEND;Test-07;1;2
MR248;CONJUNCTIVE_CONTRACT;Test-13;1;1
MR717;CONJUNCTIVE_CONTRACT;Test-42;2;13
MR830;CONJUNCTIVE_EXTEND;Test-49;1;2
MR769;DISJOINT_EXTEND;Test-44;1;1
MR676;CONJUNCTIVE_CONTRACT;Test-39;2;5
MR116;CONJUNCTIVE_CONTRACT;Test-06;2;13
MR958;CONJUNCTIVE_EXTEND;Test-56;1;3
MR1087;CONJUNCTIVE_EXTEND;Test-64;1;2
MR745;CONJUNCTIVE_EXTEND;Test-43;1;2
MR51;DISJOINT_EXTEND;Test-03;1;1
MR297;DISJOINT_EXTEND;Test-15;1;1
MR641;SHUFFLING_CONTRACT;Test-35;1;1
MR125;DISJOINT_EXTEND;Test-06;1;1
MR904;CONJUNCTIVE_EXTEND;Test-53;1;3
MR851;CONJUNCTIVE_CONTRACT;Test-50;3;6
MR61;CONJUNCTIVE_CONTRACT;Test-04;1;1
MR439;CONJUNCTIVE_EXTEND;Test-24;1;2
MR50;DISJOINT_EXTEND;Test-03;1;1
MR773;EQUIVALENCE_EXTEND;Test-44;1;1
MR580;CONJUNCTIVE_CONTRACT;Test-32;2;7
MR709;DISJOINT_EXTEND;Test-41;1;1
MR877;CONJUNCTIVE_CONTRACT;Test-52;2;10
MR571;EQUIVALENCE_EXTEND;Test-31;1;3
MR327;CONJUNCTIVE_CONTRACT;Test-18;2;3
MR508;CONJUNCTIVE_EXTEND;Test-28;1;2
MR398;DISJOINT_EXTEND;Test-21;2;2
MR770;DISJOINT_EXTEND;Test-44;1;1
MR199;CONJUNCTIVE_EXTEND;Test-10;1;1
MR663;DISJOINT_EXTEND;Test-37;1;1
MR214;CONJUNCTIVE_CONTRACT;Test-11;2;5
MR292;DISJOINT_EXTEND;Test-15;1;1
MR105;EQUIVALENCE_EXTEND;Test-05;1;1
MR187;DISJOINT_EXTEND;Test-09;1;1
MR707;SHUFFLING_CONTRACT;Test-41;1;1
MR331;CONJUNCTIVE_CONTRACT;Test-18;2;4
MR58;CONJUNCTIVE_CONTRACT;Test-04;1;1
MR53;DISJOINT_EXTEND;Test-03;1;1
MR905;CONJUNCTIVE_EXTEND;Test-53;1;2
MR1012;CONJUNCTIVE_CONTRACT;Test-60;2;4
MR155;EQUIVALENCE_EXTEND;Test-07;1;3
MR19;EQUIVALENCE_EXTEND;Test-01;2;2
MR1025;CONJUNCTIVE_EXTEND;Test-61;1;1
MR203;CONJUNCTIVE_EXTEND;Test-10;1;1
MR771;DISJOINT_EXTEND;Test-44;1;1
MR828;CONJUNCTIVE_EXTEND;Test-49;1;2
MR299;EQUIVALENCE_EXTEND;Test-15;1;1
MR802;CONJUNCTIVE_CONTRACT;Test-47;2;4
MR662;SHUFFLING_EXTEND;Test-37;1;1
MR252;CONJUNCTIVE_CONTRACT;Test-13;1;2
MR855;CONJUNCTIVE_CONTRACT;Test-50;3;6
MR188;DISJOINT_EXTEND;Test-09;1;1
MR643;DISJOINT_EXTEND;Test-35;1;1
