MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR150;CONJUNCTIVE_EXTEND;Test-07;7;2;6;[term, price, specialOffers, tag, selectedTypes, feature, language];[headsets, numberOfPlayers, os, playArea, vrSupport];[input];[];[];[];[]
MR98;CONJUNCTIVE_CONTRACT;Test-05;6;3;6;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[language, price];[selectedTypes, vrSupport];[numberOfPlayers, os];[];[];[]
MR264;CONJUNCTIVE_CONTRACT;Test-12;9;3;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[feature, os, selectedTypes, specialOffers, tag, vrSupport];[numberOfPlayers];[price];[];[];[]
MR310;CONJUNCTIVE_CONTRACT;Test-14;9;2;8;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[feature, language, os, selectedTypes, specialOffers, term, vrSupport];[playArea];[];[];[];[]
MR278;CONJUNCTIVE_EXTEND;Test-12;9;2;5;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[headsets, language, playArea, term];[input];[];[];[];[]
MR190;CONJUNCTIVE_CONTRACT;Test-09;8;2;7;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[input, os, playArea, price, tag, term];[selectedTypes];[];[];[];[]
MR1;CONJUNCTIVE_CONTRACT;Test-01;7;2;6;[term, sortBy, price, feature, vrSupport, headsets, language];[feature, headsets, price, term];[language, vrSupport];[];[];[];[]
MR253;CONJUNCTIVE_EXTEND;Test-11;10;3;4;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[numberOfPlayers];[language];[term, vrSupport];[];[];[]
MR396;CONJUNCTIVE_EXTEND;Test-17;6;4;7;[term, specialOffers, feature, vrSupport, os, language];[headsets];[numberOfPlayers, playArea, price, selectedTypes];[tag];[input];[];[]
MR66;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[sortBy, price, tag, numberOfPlayers, feature];[price, tag];[feature, numberOfPlayers];[];[];[];[]
MR347;CONJUNCTIVE_EXTEND;Test-15;7;3;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[headsets, language, os, selectedTypes, tag];[price];[specialOffers];[];[];[]
MR280;SHUFFLING_CONTRACT;Test-12;9;1;1;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[sortBy];[];[];[];[];[]
MR160;CONJUNCTIVE_CONTRACT;Test-08;10;2;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[headsets, numberOfPlayers, os, price, selectedTypes, tag, term, vrSupport];[playArea];[];[];[];[]
MR246;CONJUNCTIVE_EXTEND;Test-11;10;2;4;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[language, term, vrSupport];[numberOfPlayers];[];[];[];[]
MR68;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[sortBy, price, tag, numberOfPlayers, feature];[numberOfPlayers];[feature, price, tag];[];[];[];[]
MR138;CONJUNCTIVE_CONTRACT;Test-07;7;1;7;[term, price, specialOffers, tag, selectedTypes, feature, language];[feature, language, price, selectedTypes, specialOffers, tag, term];[];[];[];[];[]
MR366;CONJUNCTIVE_CONTRACT;Test-16;11;2;10;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[headsets, numberOfPlayers, price];[input, playArea, selectedTypes, specialOffers, tag, term, vrSupport];[];[];[];[]
MR268;CONJUNCTIVE_CONTRACT;Test-12;9;3;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[os, price, selectedTypes, tag, vrSupport];[feature, numberOfPlayers];[specialOffers];[];[];[]
MR167;CONJUNCTIVE_CONTRACT;Test-08;10;2;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[numberOfPlayers, os, playArea, tag, term, vrSupport];[headsets, price, selectedTypes];[];[];[];[]
MR200;CONJUNCTIVE_EXTEND;Test-09;8;3;6;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[feature, language, vrSupport];[headsets, specialOffers];[numberOfPlayers];[];[];[]
MR357;CONJUNCTIVE_CONTRACT;Test-16;11;4;10;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[numberOfPlayers, playArea, selectedTypes];[headsets, price, tag, term, vrSupport];[specialOffers];[input];[];[]
MR228;CONJUNCTIVE_EXTEND;Test-10;8;3;6;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[os, price, selectedTypes];[feature, playArea];[specialOffers];[];[];[]
MR215;CONJUNCTIVE_CONTRACT;Test-10;8;3;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[language, numberOfPlayers, tag, vrSupport];[term];[headsets, input];[];[];[]
MR368;CONJUNCTIVE_EXTEND;Test-16;11;2;3;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[feature, language];[os];[];[];[];[]
MR265;CONJUNCTIVE_CONTRACT;Test-12;9;2;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[feature, numberOfPlayers, os, price, selectedTypes, tag, vrSupport];[specialOffers];[];[];[];[]
MR239;CONJUNCTIVE_CONTRACT;Test-11;10;3;9;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[headsets];[feature, input, os, price, selectedTypes, specialOffers, tag];[playArea];[];[];[]
MR196;CONJUNCTIVE_EXTEND;Test-09;8;2;6;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[headsets, numberOfPlayers];[feature, language, specialOffers, vrSupport];[];[];[];[]
MR41;CONJUNCTIVE_EXTEND;Test-02;8;4;6;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[feature, price];[language, term];[vrSupport];[headsets];[];[]
MR144;CONJUNCTIVE_CONTRACT;Test-07;7;2;7;[term, price, specialOffers, tag, selectedTypes, feature, language];[feature, price, selectedTypes, specialOffers, tag, term];[language];[];[];[];[]
MR194;CONJUNCTIVE_EXTEND;Test-09;8;3;6;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[language];[feature, headsets, numberOfPlayers, vrSupport];[specialOffers];[];[];[]
MR375;DISJOINT_EXTEND;Test-16;11;3;3;[term, sortBy, price, specialOffers, tag, selectedTypes:downloableContent, numberOfPlayers, vrSupport, headsets, input, playArea];[selectedTypes:games];[selectedTypes:software];[selectedTypes:demos];[];[];[]
MR360;CONJUNCTIVE_CONTRACT;Test-16;11;3;10;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[input, playArea, price, selectedTypes, specialOffers, tag, term, vrSupport];[headsets];[numberOfPlayers];[];[];[]
MR181;SHUFFLING_CONTRACT;Test-08;10;1;1;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[sortBy];[];[];[];[];[]
MR312;CONJUNCTIVE_CONTRACT;Test-14;9;2;8;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[feature, language, os, selectedTypes, specialOffers, vrSupport];[playArea, term];[];[];[];[]
MR189;CONJUNCTIVE_CONTRACT;Test-09;8;1;7;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[input, os, playArea, price, selectedTypes, tag, term];[];[];[];[];[]
MR350;CONJUNCTIVE_EXTEND;Test-15;7;2;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[language, price, selectedTypes, tag];[headsets, os, specialOffers];[];[];[];[]
MR367;CONJUNCTIVE_EXTEND;Test-16;11;3;3;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[feature];[os];[language];[];[];[]
MR285;CONJUNCTIVE_CONTRACT;Test-13;8;1;8;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[feature, headsets, numberOfPlayers, os, price, selectedTypes, specialOffers, term];[];[];[];[];[]
MR398;EQUIVALENCE_EXTEND;Test-17;6;1;1;[term, specialOffers, feature, vrSupport, os, language];[sortBy:relevance];[];[];[];[];[]
MR267;CONJUNCTIVE_CONTRACT;Test-12;9;3;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[feature, os, selectedTypes, specialOffers];[price, vrSupport];[numberOfPlayers, tag];[];[];[]
MR221;CONJUNCTIVE_CONTRACT;Test-10;8;2;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[vrSupport];[headsets, input, language, numberOfPlayers, tag, term];[];[];[];[]
MR143;CONJUNCTIVE_CONTRACT;Test-07;7;2;7;[term, price, specialOffers, tag, selectedTypes, feature, language];[price, selectedTypes, specialOffers, tag, term];[feature, language];[];[];[];[]
MR392;CONJUNCTIVE_EXTEND;Test-17;6;1;7;[term, specialOffers, feature, vrSupport, os, language];[headsets, input, numberOfPlayers, playArea, price, selectedTypes, tag];[];[];[];[];[]
MR349;CONJUNCTIVE_EXTEND;Test-15;7;1;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[headsets, language, os, price, selectedTypes, specialOffers, tag];[];[];[];[];[]
MR333;CONJUNCTIVE_CONTRACT;Test-15;7;3;6;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[feature, playArea];[input, term, vrSupport];[numberOfPlayers];[];[];[]
MR188;CONJUNCTIVE_CONTRACT;Test-09;8;4;7;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[input, os, tag];[playArea, term];[price];[selectedTypes];[];[]
MR120;CONJUNCTIVE_CONTRACT;Test-06;10;5;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[numberOfPlayers, playArea];[input];[os, price];[feature, specialOffers, term];[headsets];[]
MR105;CONJUNCTIVE_EXTEND;Test-05;6;2;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[feature, headsets, input, specialOffers, tag, term];[playArea];[];[];[];[]
MR258;CONJUNCTIVE_CONTRACT;Test-12;9;2;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[feature, price, selectedTypes, specialOffers, tag];[numberOfPlayers, os, vrSupport];[];[];[];[]
MR256;SHUFFLING_EXTEND;Test-11;10;5;5;[sortBy:lowestPrice, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[sortBy:relevance];[sortBy:releaseDate];[sortBy:name];[sortBy:highestPrice];[sortBy:userReviews];[]
MR72;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[sortBy, price, tag, numberOfPlayers, feature];[feature, price];[numberOfPlayers, tag];[];[];[];[]
MR7;CONJUNCTIVE_CONTRACT;Test-01;7;3;6;[term, sortBy, price, feature, vrSupport, headsets, language];[feature, headsets, term];[price, vrSupport];[language];[];[];[]
MR9;CONJUNCTIVE_CONTRACT;Test-01;7;2;6;[term, sortBy, price, feature, vrSupport, headsets, language];[feature, language, price, term];[headsets, vrSupport];[];[];[];[]
MR186;CONJUNCTIVE_CONTRACT;Test-09;8;2;7;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[input, os, price, selectedTypes, tag, term];[playArea];[];[];[];[]
MR108;CONJUNCTIVE_EXTEND;Test-05;6;3;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[feature, specialOffers, tag, term];[input, playArea];[headsets];[];[];[]
MR122;CONJUNCTIVE_CONTRACT;Test-06;10;2;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[feature, headsets, os, price, specialOffers, term];[input, numberOfPlayers, playArea];[];[];[];[]
MR74;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[sortBy, price, tag, numberOfPlayers, feature];[feature, numberOfPlayers, tag];[price];[];[];[];[]
MR276;CONJUNCTIVE_EXTEND;Test-12;9;2;5;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[headsets, input, language, playArea];[term];[];[];[];[]
MR185;CONJUNCTIVE_CONTRACT;Test-09;8;3;7;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[input, os, playArea, selectedTypes, tag];[term];[price];[];[];[]
MR351;CONJUNCTIVE_EXTEND;Test-15;7;2;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[os, selectedTypes, specialOffers, tag];[headsets, language, price];[];[];[];[]
MR338;CONJUNCTIVE_CONTRACT;Test-15;7;5;6;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[input];[vrSupport];[playArea, term];[feature];[numberOfPlayers];[]
MR168;CONJUNCTIVE_CONTRACT;Test-08;10;4;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[playArea, term, vrSupport];[numberOfPlayers, tag];[headsets, price, selectedTypes];[os];[];[]
MR211;CONJUNCTIVE_CONTRACT;Test-10;8;4;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[input, vrSupport];[headsets, language];[term];[numberOfPlayers, tag];[];[]
MR377;CONJUNCTIVE_CONTRACT;Test-17;6;1;6;[term, specialOffers, feature, vrSupport, os, language];[feature, language, os, specialOffers, term, vrSupport];[];[];[];[];[]
MR321;CONJUNCTIVE_EXTEND;Test-14;9;2;5;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[headsets, input, numberOfPlayers, tag];[price];[];[];[];[]
MR232;SHUFFLING_CONTRACT;Test-10;8;1;1;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[sortBy];[];[];[];[];[]
MR163;CONJUNCTIVE_CONTRACT;Test-08;10;3;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[playArea, price, selectedTypes, tag, vrSupport];[headsets, os, term];[numberOfPlayers];[];[];[]
MR370;CONJUNCTIVE_EXTEND;Test-16;11;2;3;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[language, os];[feature];[];[];[];[]
MR36;CONJUNCTIVE_EXTEND;Test-02;8;2;6;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[feature, headsets, language, price, vrSupport];[term];[];[];[];[]
MR297;CONJUNCTIVE_EXTEND;Test-13;8;4;5;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[playArea, tag];[language];[input];[vrSupport];[];[]
MR356;CONJUNCTIVE_CONTRACT;Test-16;11;2;10;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[input, numberOfPlayers, playArea, selectedTypes, specialOffers, tag, term, vrSupport];[headsets, price];[];[];[];[]
MR112;EQUIVALENCE_EXTEND;Test-05;6;1;1;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[sortBy:relevance];[];[];[];[];[]
MR78;CONJUNCTIVE_EXTEND;Test-04;5;2;9;[sortBy, price, tag, numberOfPlayers, feature];[headsets, input, language, selectedTypes, specialOffers, term, vrSupport];[os, playArea];[];[];[];[]
MR101;CONJUNCTIVE_EXTEND;Test-05;6;6;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[input, playArea];[headsets];[term];[specialOffers];[tag];[feature]
MR300;CONJUNCTIVE_EXTEND;Test-13;8;2;5;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[input, language, playArea, vrSupport];[tag];[];[];[];[]
MR234;CONJUNCTIVE_CONTRACT;Test-11;10;3;9;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[feature, os, playArea];[headsets, input, price, tag];[selectedTypes, specialOffers];[];[];[]
MR34;CONJUNCTIVE_CONTRACT;Test-02;8;3;7;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[playArea];[input, numberOfPlayers, os, specialOffers, tag];[selectedTypes];[];[];[]
MR51;CONJUNCTIVE_CONTRACT;Test-03;11;2;11;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[feature, input, language, numberOfPlayers, specialOffers, tag, vrSupport];[headsets, playArea, selectedTypes, term];[];[];[];[]
MR383;CONJUNCTIVE_CONTRACT;Test-17;6;3;6;[term, specialOffers, feature, vrSupport, os, language];[feature, language, term, vrSupport];[specialOffers];[os];[];[];[]
MR226;CONJUNCTIVE_EXTEND;Test-10;8;3;6;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[playArea];[feature, os];[price, selectedTypes, specialOffers];[];[];[]
MR327;SHUFFLING_EXTEND;Test-14;9;3;3;[term, sortBy:relevance, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[sortBy:releaseDate];[sortBy:name];[sortBy:lowestPrice];[];[];[]
MR340;CONJUNCTIVE_EXTEND;Test-15;7;2;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[selectedTypes, specialOffers];[headsets, language, os, price, tag];[];[];[];[]
MR203;CONJUNCTIVE_EXTEND;Test-09;8;3;6;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[vrSupport];[headsets, numberOfPlayers, specialOffers];[feature, language];[];[];[]
MR379;CONJUNCTIVE_CONTRACT;Test-17;6;3;6;[term, specialOffers, feature, vrSupport, os, language];[language];[feature, specialOffers, term, vrSupport];[os];[];[];[]
MR93;CONJUNCTIVE_CONTRACT;Test-05;6;3;6;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[os];[numberOfPlayers, price, vrSupport];[language, selectedTypes];[];[];[]
MR346;CONJUNCTIVE_EXTEND;Test-15;7;2;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[language, price, specialOffers];[headsets, os, selectedTypes, tag];[];[];[];[]
MR320;CONJUNCTIVE_EXTEND;Test-14;9;3;5;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[numberOfPlayers, price, tag];[input];[headsets];[];[];[]
MR286;CONJUNCTIVE_CONTRACT;Test-13;8;2;8;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[specialOffers];[feature, headsets, numberOfPlayers, os, price, selectedTypes, term];[];[];[];[]
MR261;CONJUNCTIVE_CONTRACT;Test-12;9;2;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[feature, numberOfPlayers, selectedTypes, specialOffers];[os, price, tag, vrSupport];[];[];[];[]
MR304;DISJOINT_EXTEND;Test-13;8;3;3;[term, price, specialOffers, selectedTypes:downloableContent, numberOfPlayers, feature, headsets, os];[selectedTypes:games];[selectedTypes:software];[selectedTypes:demos];[];[];[]
MR131;CONJUNCTIVE_EXTEND;Test-06;10;3;4;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[language, vrSupport];[selectedTypes];[tag];[];[];[]
MR124;CONJUNCTIVE_CONTRACT;Test-06;10;4;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[playArea];[feature, headsets, numberOfPlayers];[os, price, specialOffers, term];[input];[];[]
MR115;CONJUNCTIVE_CONTRACT;Test-06;10;4;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[feature, playArea];[input, os, price, term];[headsets, numberOfPlayers];[specialOffers];[];[]
MR237;CONJUNCTIVE_CONTRACT;Test-11;10;3;9;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[feature, specialOffers, tag];[headsets, os, playArea, price, selectedTypes];[input];[];[];[]
MR71;CONJUNCTIVE_CONTRACT;Test-04;5;3;4;[sortBy, price, tag, numberOfPlayers, feature];[numberOfPlayers];[price];[feature, tag];[];[];[]
MR79;CONJUNCTIVE_EXTEND;Test-04;5;1;9;[sortBy, price, tag, numberOfPlayers, feature];[headsets, input, language, os, playArea, selectedTypes, specialOffers, term, vrSupport];[];[];[];[];[]
MR164;CONJUNCTIVE_CONTRACT;Test-08;10;1;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[headsets, numberOfPlayers, os, playArea, price, selectedTypes, tag, term, vrSupport];[];[];[];[];[]
MR63;EQUIVALENCE_EXTEND;Test-03;11;1;1;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[sortBy:relevance];[];[];[];[];[]
MR73;CONJUNCTIVE_CONTRACT;Test-04;5;3;4;[sortBy, price, tag, numberOfPlayers, feature];[feature, numberOfPlayers];[price];[tag];[];[];[]
MR290;CONJUNCTIVE_CONTRACT;Test-13;8;5;8;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[price];[os, selectedTypes];[numberOfPlayers, term];[feature, specialOffers];[headsets];[]
MR67;CONJUNCTIVE_CONTRACT;Test-04;5;3;4;[sortBy, price, tag, numberOfPlayers, feature];[price];[feature, numberOfPlayers];[tag];[];[];[]
MR28;CONJUNCTIVE_CONTRACT;Test-02;8;3;7;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[input, os, playArea, selectedTypes, specialOffers];[tag];[numberOfPlayers];[];[];[]
MR52;CONJUNCTIVE_CONTRACT;Test-03;11;2;11;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[feature, input, language, playArea, tag, term];[headsets, numberOfPlayers, selectedTypes, specialOffers, vrSupport];[];[];[];[]
MR238;CONJUNCTIVE_CONTRACT;Test-11;10;4;9;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[price];[headsets, selectedTypes, tag];[input, os, playArea, specialOffers];[feature];[];[]
MR4;CONJUNCTIVE_CONTRACT;Test-01;7;4;6;[term, sortBy, price, feature, vrSupport, headsets, language];[price];[headsets, term];[feature, vrSupport];[language];[];[]
MR214;CONJUNCTIVE_CONTRACT;Test-10;8;3;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[language, tag, term, vrSupport];[input];[headsets, numberOfPlayers];[];[];[]
MR301;CONJUNCTIVE_EXTEND;Test-13;8;3;5;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[input, language, playArea];[vrSupport];[tag];[];[];[]
MR334;CONJUNCTIVE_CONTRACT;Test-15;7;3;6;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[feature, numberOfPlayers, vrSupport];[input, playArea];[term];[];[];[]
MR147;CONJUNCTIVE_EXTEND;Test-07;7;1;6;[term, price, specialOffers, tag, selectedTypes, feature, language];[headsets, input, numberOfPlayers, os, playArea, vrSupport];[];[];[];[];[]
MR386;CONJUNCTIVE_EXTEND;Test-17;6;2;7;[term, specialOffers, feature, vrSupport, os, language];[headsets, input, numberOfPlayers, selectedTypes];[playArea, price, tag];[];[];[];[]
MR128;CONJUNCTIVE_EXTEND;Test-06;10;2;4;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[language, selectedTypes, vrSupport];[tag];[];[];[];[]
MR129;CONJUNCTIVE_EXTEND;Test-06;10;2;4;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[vrSupport];[language, selectedTypes, tag];[];[];[];[]
MR187;CONJUNCTIVE_CONTRACT;Test-09;8;2;7;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[os, price, term];[input, playArea, selectedTypes, tag];[];[];[];[]
