MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR106;CONJUNCTIVE_EXTEND;Test-05;6;1;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[feature, headsets, input, playArea, specialOffers, tag, term];[];[];[];[];[]
MR386;CONJUNCTIVE_CONTRACT;Test-17;6;4;6;[term, specialOffers, feature, vrSupport, os, language];[vrSupport];[term];[feature, language, specialOffers];[os];[];[]
MR1;CONJUNCTIVE_CONTRACT;Test-01;7;1;6;[term, sortBy, price, feature, vrSupport, headsets, language];[feature, headsets, language, price, term, vrSupport];[];[];[];[];[]
MR227;CONJUNCTIVE_CONTRACT;Test-10;8;2;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[headsets, language, numberOfPlayers, tag, term, vrSupport];[input];[];[];[];[]
MR186;CONJUNCTIVE_EXTEND;Test-08;10;2;4;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[language, specialOffers];[feature, input];[];[];[];[]
MR43;CONJUNCTIVE_EXTEND;Test-02;8;2;6;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[feature, headsets, language, price, vrSupport];[term];[];[];[];[]
MR373;CONJUNCTIVE_CONTRACT;Test-16;11;4;10;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[headsets, selectedTypes, term];[numberOfPlayers, playArea, specialOffers, vrSupport];[tag];[input, price];[];[]
MR129;CONJUNCTIVE_CONTRACT;Test-06;10;3;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[feature, numberOfPlayers, os, price];[specialOffers];[headsets, input, playArea, term];[];[];[]
MR286;CONJUNCTIVE_EXTEND;Test-12;9;2;5;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[headsets, language, playArea, term];[input];[];[];[];[]
MR41;CONJUNCTIVE_EXTEND;Test-02;8;3;6;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[language, price, vrSupport];[feature, term];[headsets];[];[];[]
MR293;CONJUNCTIVE_CONTRACT;Test-13;8;3;8;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[feature, headsets, numberOfPlayers, os, specialOffers, term];[price];[selectedTypes];[];[];[]
MR353;CONJUNCTIVE_EXTEND;Test-15;7;2;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[headsets, language, os, price, specialOffers];[selectedTypes, tag];[];[];[];[]
MR336;SHUFFLING_CONTRACT;Test-14;9;1;1;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[sortBy];[];[];[];[];[]
MR182;CONJUNCTIVE_EXTEND;Test-08;10;3;4;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[specialOffers];[feature];[input, language];[];[];[]
MR0;CONJUNCTIVE_CONTRACT;Test-01;7;3;6;[term, sortBy, price, feature, vrSupport, headsets, language];[feature, language, term, vrSupport];[price];[headsets];[];[];[]
MR226;CONJUNCTIVE_CONTRACT;Test-10;8;5;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[input, language];[tag];[term, vrSupport];[headsets];[numberOfPlayers];[]
MR287;CONJUNCTIVE_EXTEND;Test-12;9;4;5;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[headsets, language];[input];[term];[playArea];[];[]
MR266;SHUFFLING_CONTRACT;Test-11;10;1;1;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[sortBy];[];[];[];[];[]
MR316;CONJUNCTIVE_CONTRACT;Test-14;9;2;8;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[feature, language, os, selectedTypes, specialOffers, term, vrSupport];[playArea];[];[];[];[]
MR339;CONJUNCTIVE_CONTRACT;Test-15;7;1;6;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[feature, input, numberOfPlayers, playArea, term, vrSupport];[];[];[];[];[]
MR291;CONJUNCTIVE_CONTRACT;Test-13;8;3;8;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[feature, specialOffers];[headsets, os, price, selectedTypes, term];[numberOfPlayers];[];[];[]
MR337;SHUFFLING_EXTEND;Test-14;9;4;4;[term, sortBy:relevance, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[sortBy:releaseDate];[sortBy:name];[sortBy:lowestPrice];[sortBy:highestPrice];[];[]
MR382;DISJOINT_EXTEND;Test-16;11;4;4;[term, sortBy, price, specialOffers, tag, selectedTypes:downloableContent, numberOfPlayers, vrSupport, headsets, input, playArea];[selectedTypes:games];[selectedTypes:software];[selectedTypes:demos];[selectedTypes:soundtracks];[];[]
MR139;CONJUNCTIVE_EXTEND;Test-06;10;2;4;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[selectedTypes, vrSupport];[language, tag];[];[];[];[]
MR377;CONJUNCTIVE_EXTEND;Test-16;11;2;3;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[feature, os];[language];[];[];[];[]
MR363;CONJUNCTIVE_CONTRACT;Test-16;11;1;10;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[headsets, input, numberOfPlayers, playArea, price, selectedTypes, specialOffers, tag, term, vrSupport];[];[];[];[];[]
MR301;CONJUNCTIVE_EXTEND;Test-13;8;3;5;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[language, playArea];[vrSupport];[input, tag];[];[];[]
MR394;CONJUNCTIVE_EXTEND;Test-17;6;2;7;[term, specialOffers, feature, vrSupport, os, language];[headsets, input, price, selectedTypes];[numberOfPlayers, playArea, tag];[];[];[];[]
MR53;CONJUNCTIVE_CONTRACT;Test-03;11;5;11;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[language];[headsets, input, numberOfPlayers, vrSupport];[playArea, specialOffers, tag, term];[feature];[selectedTypes];[]
MR75;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[sortBy, price, tag, numberOfPlayers, feature];[feature, numberOfPlayers, price];[tag];[];[];[];[]
MR344;CONJUNCTIVE_CONTRACT;Test-15;7;3;6;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[playArea, vrSupport];[input, numberOfPlayers, term];[feature];[];[];[]
MR295;CONJUNCTIVE_CONTRACT;Test-13;8;1;8;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[feature, headsets, numberOfPlayers, os, price, selectedTypes, specialOffers, term];[];[];[];[];[]
MR180;CONJUNCTIVE_CONTRACT;Test-08;10;3;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[os, price, term, vrSupport];[tag];[headsets, numberOfPlayers, playArea, selectedTypes];[];[];[]
MR124;CONJUNCTIVE_CONTRACT;Test-06;10;5;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[numberOfPlayers, price];[feature, specialOffers];[headsets, os, term];[input];[playArea];[]
MR310;CONJUNCTIVE_EXTEND;Test-13;8;3;5;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[language, vrSupport];[input, tag];[playArea];[];[];[]
MR38;CONJUNCTIVE_EXTEND;Test-02;8;4;6;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[feature, headsets, language];[vrSupport];[term];[price];[];[]
MR168;DISJOINT_EXTEND;Test-07;7;3;3;[term, price, specialOffers, tag, selectedTypes:downloableContent, feature, language];[selectedTypes:games];[selectedTypes:software];[selectedTypes:demos];[];[];[]
MR378;CONJUNCTIVE_EXTEND;Test-16;11;3;3;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[os];[feature];[language];[];[];[]
MR81;CONJUNCTIVE_EXTEND;Test-04;5;3;9;[sortBy, price, tag, numberOfPlayers, feature];[playArea, selectedTypes, vrSupport];[headsets, input, language, specialOffers, term];[os];[];[];[]
MR144;CONJUNCTIVE_CONTRACT;Test-07;7;1;7;[term, price, specialOffers, tag, selectedTypes, feature, language];[feature, language, price, selectedTypes, specialOffers, tag, term];[];[];[];[];[]
MR284;CONJUNCTIVE_EXTEND;Test-12;9;2;5;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[headsets, input, language, playArea];[term];[];[];[];[]
MR3;CONJUNCTIVE_CONTRACT;Test-01;7;3;6;[term, sortBy, price, feature, vrSupport, headsets, language];[price];[feature, language, term, vrSupport];[headsets];[];[];[]
MR37;CONJUNCTIVE_EXTEND;Test-02;8;2;6;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[feature, headsets, price, term, vrSupport];[language];[];[];[];[]
MR361;SHUFFLING_CONTRACT;Test-15;7;1;1;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[sortBy];[];[];[];[];[]
MR94;CONJUNCTIVE_CONTRACT;Test-05;6;2;6;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[language, numberOfPlayers, os, selectedTypes, vrSupport];[price];[];[];[];[]
MR183;CONJUNCTIVE_EXTEND;Test-08;10;2;4;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[input, specialOffers];[feature, language];[];[];[];[]
MR197;CONJUNCTIVE_CONTRACT;Test-09;8;6;7;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[playArea, price];[selectedTypes];[input];[os];[tag];[term]
MR119;CONJUNCTIVE_CONTRACT;Test-06;10;3;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[price];[feature, headsets, input, playArea, specialOffers, term];[numberOfPlayers, os];[];[];[]
MR70;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[sortBy, price, tag, numberOfPlayers, feature];[feature, price, tag];[numberOfPlayers];[];[];[];[]
MR272;CONJUNCTIVE_CONTRACT;Test-12;9;5;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[selectedTypes];[numberOfPlayers, os, vrSupport];[feature, price];[tag];[specialOffers];[]
MR234;CONJUNCTIVE_EXTEND;Test-10;8;5;6;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[playArea];[feature, selectedTypes];[price];[os];[specialOffers];[]
MR351;CONJUNCTIVE_EXTEND;Test-15;7;4;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[headsets];[language, price];[os, specialOffers, tag];[selectedTypes];[];[]
MR273;CONJUNCTIVE_CONTRACT;Test-12;9;4;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[feature, os, tag];[price];[selectedTypes, vrSupport];[numberOfPlayers, specialOffers];[];[]
MR174;CONJUNCTIVE_CONTRACT;Test-08;10;3;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[numberOfPlayers, os, price, tag, term, vrSupport];[playArea, selectedTypes];[headsets];[];[];[]
MR389;CONJUNCTIVE_CONTRACT;Test-17;6;2;6;[term, specialOffers, feature, vrSupport, os, language];[term];[feature, language, os, specialOffers, vrSupport];[];[];[];[]
MR275;CONJUNCTIVE_CONTRACT;Test-12;9;2;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[numberOfPlayers, selectedTypes, specialOffers];[feature, os, price, tag, vrSupport];[];[];[];[]
MR198;CONJUNCTIVE_CONTRACT;Test-09;8;3;7;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[input, os, selectedTypes, tag, term];[price];[playArea];[];[];[]
MR397;CONJUNCTIVE_EXTEND;Test-17;6;3;7;[term, specialOffers, feature, vrSupport, os, language];[input, numberOfPlayers, price];[headsets, playArea];[selectedTypes, tag];[];[];[]
MR350;CONJUNCTIVE_EXTEND;Test-15;7;2;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[headsets, language, os, price, selectedTypes, tag];[specialOffers];[];[];[];[]
MR17;CONJUNCTIVE_EXTEND;Test-01;7;3;7;[term, sortBy, price, feature, vrSupport, headsets, language];[playArea, specialOffers, tag];[input, numberOfPlayers, os];[selectedTypes];[];[];[]
MR401;CONJUNCTIVE_EXTEND;Test-17;6;3;7;[term, specialOffers, feature, vrSupport, os, language];[numberOfPlayers];[input, playArea, price, selectedTypes, tag];[headsets];[];[];[]
MR58;CONJUNCTIVE_CONTRACT;Test-03;11;2;11;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[feature, headsets, input, language, numberOfPlayers, playArea, selectedTypes, tag, term, vrSupport];[specialOffers];[];[];[];[]
MR78;CONJUNCTIVE_EXTEND;Test-04;5;2;9;[sortBy, price, tag, numberOfPlayers, feature];[headsets, input, language, playArea, selectedTypes, specialOffers, vrSupport];[os, term];[];[];[];[]
MR228;CONJUNCTIVE_CONTRACT;Test-10;8;3;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[headsets];[language, numberOfPlayers, term, vrSupport];[input, tag];[];[];[]
MR9;CONJUNCTIVE_CONTRACT;Test-01;7;2;6;[term, sortBy, price, feature, vrSupport, headsets, language];[headsets, price, term];[feature, language, vrSupport];[];[];[];[]
MR231;CONJUNCTIVE_EXTEND;Test-10;8;2;6;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[feature, os, price, specialOffers];[playArea, selectedTypes];[];[];[];[]
MR343;CONJUNCTIVE_CONTRACT;Test-15;7;2;6;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[feature, input, term, vrSupport];[numberOfPlayers, playArea];[];[];[];[]
MR348;CONJUNCTIVE_CONTRACT;Test-15;7;3;6;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[feature, input, playArea, term];[numberOfPlayers];[vrSupport];[];[];[]
MR55;CONJUNCTIVE_CONTRACT;Test-03;11;3;11;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[feature];[input, language, numberOfPlayers, playArea, selectedTypes, tag, term, vrSupport];[headsets, specialOffers];[];[];[]
MR46;SHUFFLING_EXTEND;Test-02;8;1;1;[sortBy:relevance, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[sortBy:releaseDate];[];[];[];[];[]
MR276;CONJUNCTIVE_CONTRACT;Test-12;9;4;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[price];[feature, os, selectedTypes, specialOffers, tag];[vrSupport];[numberOfPlayers];[];[]
MR112;CONJUNCTIVE_EXTEND;Test-05;6;3;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[feature, tag];[headsets, playArea];[input, specialOffers, term];[];[];[]
MR383;CONJUNCTIVE_CONTRACT;Test-17;6;2;6;[term, specialOffers, feature, vrSupport, os, language];[feature, term];[language, os, specialOffers, vrSupport];[];[];[];[]
MR32;CONJUNCTIVE_CONTRACT;Test-02;8;4;7;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[input, numberOfPlayers, specialOffers, tag];[selectedTypes];[os];[playArea];[];[]
MR217;CONJUNCTIVE_EXTEND;Test-09;8;3;6;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[feature, numberOfPlayers, specialOffers, vrSupport];[headsets];[language];[];[];[]
MR16;CONJUNCTIVE_EXTEND;Test-01;7;2;7;[term, sortBy, price, feature, vrSupport, headsets, language];[os, playArea, selectedTypes, specialOffers, tag];[input, numberOfPlayers];[];[];[];[]
MR11;CONJUNCTIVE_EXTEND;Test-01;7;4;7;[term, sortBy, price, feature, vrSupport, headsets, language];[input, os, specialOffers, tag];[selectedTypes];[numberOfPlayers];[playArea];[];[]
MR184;CONJUNCTIVE_EXTEND;Test-08;10;1;4;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[feature, input, language, specialOffers];[];[];[];[];[]
MR223;CONJUNCTIVE_CONTRACT;Test-10;8;3;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[language, vrSupport];[input, numberOfPlayers, tag, term];[headsets];[];[];[]
MR245;CONJUNCTIVE_CONTRACT;Test-11;10;3;9;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[feature, os, playArea, specialOffers, tag];[input, price, selectedTypes];[headsets];[];[];[]
MR156;CONJUNCTIVE_EXTEND;Test-07;7;2;6;[term, price, specialOffers, tag, selectedTypes, feature, language];[input, numberOfPlayers, os, vrSupport];[headsets, playArea];[];[];[];[]
MR105;CONJUNCTIVE_EXTEND;Test-05;6;2;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[feature, input, playArea, specialOffers, tag, term];[headsets];[];[];[];[]
MR54;CONJUNCTIVE_CONTRACT;Test-03;11;2;11;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[feature, headsets, playArea, specialOffers, tag];[input, language, numberOfPlayers, selectedTypes, term, vrSupport];[];[];[];[]
MR189;CONJUNCTIVE_EXTEND;Test-08;10;3;4;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[feature, specialOffers];[language];[input];[];[];[]
MR18;CONJUNCTIVE_EXTEND;Test-01;7;2;7;[term, sortBy, price, feature, vrSupport, headsets, language];[input, os, selectedTypes, specialOffers, tag];[numberOfPlayers, playArea];[];[];[];[]
MR48;CONJUNCTIVE_CONTRACT;Test-03;11;2;11;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[feature, headsets, input, language, numberOfPlayers, playArea, selectedTypes, specialOffers, tag, term];[vrSupport];[];[];[];[]
MR294;CONJUNCTIVE_CONTRACT;Test-13;8;3;8;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[os, price, specialOffers, term];[feature];[headsets, numberOfPlayers, selectedTypes];[];[];[]
MR224;CONJUNCTIVE_CONTRACT;Test-10;8;1;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[headsets, input, language, numberOfPlayers, tag, term, vrSupport];[];[];[];[];[]
MR109;CONJUNCTIVE_EXTEND;Test-05;6;5;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[feature];[tag];[headsets, specialOffers, term];[input];[playArea];[]
MR91;CONJUNCTIVE_CONTRACT;Test-05;6;1;6;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[language, numberOfPlayers, os, price, selectedTypes, vrSupport];[];[];[];[];[]
MR237;CONJUNCTIVE_EXTEND;Test-10;8;2;6;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[feature, os, price, selectedTypes];[playArea, specialOffers];[];[];[];[]
MR360;CONJUNCTIVE_EXTEND;Test-15;7;2;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[headsets, language, os, price, specialOffers, tag];[selectedTypes];[];[];[];[]
MR47;DISJOINT_EXTEND;Test-02;8;3;3;[sortBy, specialOffers, tag, selectedTypes:downloableContent, numberOfPlayers, input, playArea, os];[selectedTypes:games];[selectedTypes:software];[selectedTypes:demos];[];[];[]
MR289;SHUFFLING_EXTEND;Test-12;9;3;3;[sortBy:lowestPrice, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[sortBy:relevance];[sortBy:releaseDate];[sortBy:name];[];[];[]
MR290;DISJOINT_EXTEND;Test-12;9;1;1;[sortBy, price, specialOffers, tag, selectedTypes:games, numberOfPlayers, feature, vrSupport, os];[selectedTypes:software];[];[];[];[];[]
MR84;CONJUNCTIVE_EXTEND;Test-04;5;2;9;[sortBy, price, tag, numberOfPlayers, feature];[input, os, playArea, specialOffers, term];[headsets, language, selectedTypes, vrSupport];[];[];[];[]
MR315;CONJUNCTIVE_CONTRACT;Test-14;9;2;8;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[feature, os, playArea, selectedTypes, specialOffers, term];[language, vrSupport];[];[];[];[]
MR130;CONJUNCTIVE_EXTEND;Test-06;10;3;4;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[selectedTypes];[language];[tag, vrSupport];[];[];[]
MR117;CONJUNCTIVE_CONTRACT;Test-06;10;3;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[playArea];[headsets, input, numberOfPlayers, os, price, specialOffers, term];[feature];[];[];[]
MR265;CONJUNCTIVE_EXTEND;Test-11;10;3;4;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[language, numberOfPlayers];[term];[vrSupport];[];[];[]
MR62;CONJUNCTIVE_EXTEND;Test-03;11;2;2;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[price];[os];[];[];[];[]
MR152;CONJUNCTIVE_CONTRACT;Test-07;7;2;7;[term, price, specialOffers, tag, selectedTypes, feature, language];[feature, language, price, selectedTypes, specialOffers, term];[tag];[];[];[];[]
MR314;CONJUNCTIVE_CONTRACT;Test-14;9;3;8;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[playArea, selectedTypes];[feature, language, os, vrSupport];[specialOffers, term];[];[];[]
MR202;CONJUNCTIVE_CONTRACT;Test-09;8;3;7;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[selectedTypes];[input, os, playArea, term];[price, tag];[];[];[]
MR370;CONJUNCTIVE_CONTRACT;Test-16;11;4;10;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[price, tag, term];[selectedTypes];[input, numberOfPlayers, playArea, specialOffers, vrSupport];[headsets];[];[]
MR326;CONJUNCTIVE_EXTEND;Test-14;9;2;5;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[price];[headsets, input, numberOfPlayers, tag];[];[];[];[]
MR172;CONJUNCTIVE_CONTRACT;Test-08;10;2;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[headsets, numberOfPlayers, os, playArea, price, tag, term, vrSupport];[selectedTypes];[];[];[];[]
