MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR188;CONJUNCTIVE_CONTRACT;Test-12;8;3;6;[id, new_client, customer, total, payment, from, to, order];[to, total];[customer, from, new_client];[id];[];[];[]
MR43;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[id, new_client, reference, status];[total];[to];[];[];[]
MR270;CONJUNCTIVE_EXTEND;Test-17;5;3;6;[reference, delivery, total, payment, order];[customer, id, new_client];[from];[status, to];[];[];[]
MR33;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[customer, delivery];[from];[];[];[];[]
MR258;CONJUNCTIVE_CONTRACT;Test-16;9;3;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer];[new_client, status, total];[delivery, id, to];[];[];[]
MR98;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[id, new_client, reference];[customer, total];[delivery];[];[];[]
MR54;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[id, total];[status, to];[];[];[];[]
MR126;CONJUNCTIVE_EXTEND;Test-08;5;3;5;[id, new_client, delivery, status, order];[from, reference, total];[customer];[to];[];[];[]
MR193;CONJUNCTIVE_EXTEND;Test-12;8;1;3;[id, new_client, customer, total, payment, from, to, order];[delivery, reference, status];[];[];[];[];[]
MR218;CONJUNCTIVE_CONTRACT;Test-14;5;2;4;[reference, delivery, status, to, order];[reference, status, to];[delivery];[];[];[];[]
MR159;CONJUNCTIVE_EXTEND;Test-10;7;3;4;[reference, delivery, customer, total, payment, status, order];[from, to];[new_client];[id];[];[];[]
MR195;CONJUNCTIVE_EXTEND;Test-12;8;3;3;[id, new_client, customer, total, payment, from, to, order];[status];[reference];[delivery];[];[];[]
MR48;SHUFFLING_CONTRACT;Test-03;4;1;1;[delivery, customer, from, order];[order];[];[];[];[];[]
MR69;CONJUNCTIVE_CONTRACT;Test-05;9;3;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[from];[customer, delivery, new_client, status, to];[reference];[];[];[]
MR92;CONJUNCTIVE_EXTEND;Test-06;9;1;2;[reference, new_client, customer, total, payment, status, from, to, order];[delivery, id];[];[];[];[];[]
MR254;CONJUNCTIVE_CONTRACT;Test-16;9;3;7;[id, new_client, delivery, customer, total, payment, status, to, order];[delivery, new_client, status, total];[id, to];[customer];[];[];[]
MR246;CONJUNCTIVE_EXTEND;Test-15;5;2;6;[id, reference, payment, status, order];[customer, delivery, from, new_client, total];[to];[];[];[];[]
MR11;CONJUNCTIVE_EXTEND;Test-01;7;3;4;[id, reference, new_client, total, payment, status, order];[delivery, to];[from];[customer];[];[];[]
MR27;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[id, new_client, reference, status, to, total];[delivery];[customer, from];[];[];[]
MR152;CONJUNCTIVE_CONTRACT;Test-10;7;3;5;[reference, delivery, customer, total, payment, status, order];[delivery, status];[total];[customer, reference];[];[];[]
MR136;CONJUNCTIVE_CONTRACT;Test-09;8;3;6;[id, reference, delivery, customer, total, payment, status, order];[customer, delivery, reference, status];[id];[total];[];[];[]
MR44;CONJUNCTIVE_EXTEND;Test-03;4;1;6;[delivery, customer, from, order];[id, new_client, reference, status, to, total];[];[];[];[];[]
MR28;CONJUNCTIVE_CONTRACT;Test-02;11;2;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, from, id, new_client, reference, status, to, total];[delivery];[];[];[];[]
MR278;SHUFFLING_CONTRACT;Test-17;5;1;1;[reference, delivery, total, payment, order];[order];[];[];[];[];[]
MR175;CONJUNCTIVE_CONTRACT;Test-11;9;3;7;[id, reference, new_client, delivery, payment, status, from, to, order];[from];[delivery, id, new_client, reference, status];[to];[];[];[]
MR200;CONJUNCTIVE_CONTRACT;Test-13;7;2;6;[id, reference, new_client, customer, total, status, order];[id, new_client, reference, status, total];[customer];[];[];[];[]
MR179;CONJUNCTIVE_EXTEND;Test-11;9;2;2;[id, reference, new_client, delivery, payment, status, from, to, order];[customer];[total];[];[];[];[]
MR113;CONJUNCTIVE_EXTEND;Test-07;8;3;3;[id, reference, new_client, delivery, customer, total, payment, order];[to];[status];[from];[];[];[]
MR61;CONJUNCTIVE_EXTEND;Test-04;5;3;5;[id, total, status, to, order];[customer];[reference];[delivery, from, new_client];[];[];[]
MR230;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[customer, from, id, new_client];[total];[];[];[];[]
MR74;CONJUNCTIVE_CONTRACT;Test-05;9;2;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, new_client, reference];[delivery, from, status, to];[];[];[];[]
MR158;CONJUNCTIVE_EXTEND;Test-10;7;1;4;[reference, delivery, customer, total, payment, status, order];[from, id, new_client, to];[];[];[];[];[]
MR253;CONJUNCTIVE_CONTRACT;Test-16;9;2;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, to];[id, new_client, status, total];[];[];[];[]
MR108;CONJUNCTIVE_EXTEND;Test-07;8;3;3;[id, reference, new_client, delivery, customer, total, payment, order];[from];[to];[status];[];[];[]
MR58;CONJUNCTIVE_EXTEND;Test-04;5;3;5;[id, total, status, to, order];[customer, delivery, from];[reference];[new_client];[];[];[]
MR191;CONJUNCTIVE_EXTEND;Test-12;8;2;3;[id, new_client, customer, total, payment, from, to, order];[status];[delivery, reference];[];[];[];[]
MR125;CONJUNCTIVE_EXTEND;Test-08;5;2;5;[id, new_client, delivery, status, order];[customer, reference, to, total];[from];[];[];[];[]
MR21;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[from, id, new_client, status, total];[reference, to];[customer, delivery];[];[];[]
MR231;CONJUNCTIVE_EXTEND;Test-14;5;1;5;[reference, delivery, status, to, order];[customer, from, id, new_client, total];[];[];[];[];[]
MR148;SHUFFLING_CONTRACT;Test-09;8;1;1;[id, reference, delivery, customer, total, payment, status, order];[order];[];[];[];[];[]
MR257;CONJUNCTIVE_CONTRACT;Test-16;9;3;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, status];[total];[to];[];[];[]
MR104;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, id];[new_client, reference];[total];[];[];[]
MR192;CONJUNCTIVE_EXTEND;Test-12;8;2;3;[id, new_client, customer, total, payment, from, to, order];[delivery, reference];[status];[];[];[];[]
MR199;CONJUNCTIVE_CONTRACT;Test-13;7;3;6;[id, reference, new_client, customer, total, status, order];[id, reference, total];[customer, status];[new_client];[];[];[]
MR97;DISJOINT_EXTEND;Test-06;9;1;1;[reference, new_client:no, customer, total, payment, status, from, to, order];[new_client:yes];[];[];[];[];[]
MR42;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[id, status, to, total];[reference];[new_client];[];[];[]
MR214;CONJUNCTIVE_EXTEND;Test-13;7;2;3;[id, reference, new_client, customer, total, status, order];[delivery, to];[from];[];[];[];[]
MR272;CONJUNCTIVE_EXTEND;Test-17;5;3;6;[reference, delivery, total, payment, order];[customer, from, new_client, status];[to];[id];[];[];[]
MR222;CONJUNCTIVE_CONTRACT;Test-14;5;3;4;[reference, delivery, status, to, order];[reference, to];[status];[delivery];[];[];[]
MR85;CONJUNCTIVE_CONTRACT;Test-06;9;5;7;[reference, new_client, customer, total, payment, status, from, to, order];[new_client, reference, to];[from];[total];[customer];[status];[]
MR121;CONJUNCTIVE_CONTRACT;Test-08;5;1;4;[id, new_client, delivery, status, order];[delivery, id, new_client, status];[];[];[];[];[]
MR71;CONJUNCTIVE_CONTRACT;Test-05;9;3;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, from, reference];[delivery, new_client, status];[to];[];[];[]
MR262;SHUFFLING_CONTRACT;Test-16;9;1;1;[id, new_client, delivery, customer, total, payment, status, to, order];[order];[];[];[];[];[]
MR266;CONJUNCTIVE_CONTRACT;Test-17;5;2;3;[reference, delivery, total, payment, order];[delivery, reference];[total];[];[];[];[]
MR171;CONJUNCTIVE_CONTRACT;Test-11;9;2;7;[id, reference, new_client, delivery, payment, status, from, to, order];[delivery, from, id, new_client, reference, to];[status];[];[];[];[]
MR271;CONJUNCTIVE_EXTEND;Test-17;5;3;6;[reference, delivery, total, payment, order];[customer, status];[id, new_client, to];[from];[];[];[]
MR210;CONJUNCTIVE_EXTEND;Test-13;7;3;3;[id, reference, new_client, customer, total, status, order];[to];[from];[delivery];[];[];[]
MR10;CONJUNCTIVE_EXTEND;Test-01;7;2;4;[id, reference, new_client, total, payment, status, order];[delivery, from];[customer, to];[];[];[];[]
MR166;SHUFFLING_EXTEND;Test-10;7;4;4;[reference, delivery, customer, total, payment, status, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[];[]
MR237;CONJUNCTIVE_CONTRACT;Test-15;5;1;3;[id, reference, payment, status, order];[id, reference, status];[];[];[];[];[]
MR103;CONJUNCTIVE_CONTRACT;Test-07;8;2;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, id, total];[new_client, reference];[];[];[];[]
MR56;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[status];[id, to, total];[];[];[];[]
MR187;CONJUNCTIVE_CONTRACT;Test-12;8;4;6;[id, new_client, customer, total, payment, from, to, order];[customer, to];[new_client, total];[from];[id];[];[]
MR41;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[new_client, status, to];[reference];[id, total];[];[];[]
MR292;SHUFFLING_EXTEND;Test-18;10;2;2;[id, reference, new_client, delivery, customer, total, payment, status, to, order:id descending];[order:id ascending];[order:reference ascending];[];[];[];[]
MR282;CONJUNCTIVE_CONTRACT;Test-18;10;6;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[reference];[customer];[new_client];[total];[delivery, status, to];[id]
MR273;CONJUNCTIVE_EXTEND;Test-17;5;2;6;[reference, delivery, total, payment, order];[from, new_client, status, to];[customer, id];[];[];[];[]
MR84;CONJUNCTIVE_CONTRACT;Test-06;9;4;7;[reference, new_client, customer, total, payment, status, from, to, order];[status];[customer, new_client];[from, reference, total];[to];[];[]
MR170;CONJUNCTIVE_CONTRACT;Test-11;9;2;7;[id, reference, new_client, delivery, payment, status, from, to, order];[delivery, from, new_client, reference, status, to];[id];[];[];[];[]
MR290;CONJUNCTIVE_EXTEND;Test-18;10;1;1;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[from];[];[];[];[];[]
MR105;CONJUNCTIVE_CONTRACT;Test-07;8;2;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, new_client, reference, total];[delivery, id];[];[];[];[]
MR156;CONJUNCTIVE_CONTRACT;Test-10;7;4;5;[reference, delivery, customer, total, payment, status, order];[reference];[delivery, total];[customer];[status];[];[]
MR94;CONJUNCTIVE_EXTEND;Test-06;9;2;2;[reference, new_client, customer, total, payment, status, from, to, order];[id];[delivery];[];[];[];[]
MR96;SHUFFLING_EXTEND;Test-06;9;3;3;[reference, new_client, customer, total, payment, status, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[];[];[]
MR111;CONJUNCTIVE_EXTEND;Test-07;8;2;3;[id, reference, new_client, delivery, customer, total, payment, order];[from, status];[to];[];[];[];[]
MR145;CONJUNCTIVE_EXTEND;Test-09;8;2;3;[id, reference, delivery, customer, total, payment, status, order];[to];[from, new_client];[];[];[];[]
MR274;CONJUNCTIVE_EXTEND;Test-17;5;1;6;[reference, delivery, total, payment, order];[customer, from, id, new_client, status, to];[];[];[];[];[]
MR215;SHUFFLING_CONTRACT;Test-13;7;1;1;[id, reference, new_client, customer, total, status, order];[order];[];[];[];[];[]
MR141;CONJUNCTIVE_CONTRACT;Test-09;8;3;6;[id, reference, delivery, customer, total, payment, status, order];[customer, delivery, total];[reference];[id, status];[];[];[]
MR80;SHUFFLING_CONTRACT;Test-05;9;1;1;[reference, new_client, delivery, customer, payment, status, from, to, order];[order];[];[];[];[];[]
MR32;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[delivery, from];[customer];[];[];[];[]
MR86;CONJUNCTIVE_CONTRACT;Test-06;9;2;7;[reference, new_client, customer, total, payment, status, from, to, order];[reference];[customer, from, new_client, status, to, total];[];[];[];[]
MR267;CONJUNCTIVE_CONTRACT;Test-17;5;3;3;[reference, delivery, total, payment, order];[delivery];[reference];[total];[];[];[]
MR178;CONJUNCTIVE_EXTEND;Test-11;9;1;2;[id, reference, new_client, delivery, payment, status, from, to, order];[customer, total];[];[];[];[];[]
MR213;CONJUNCTIVE_EXTEND;Test-13;7;1;3;[id, reference, new_client, customer, total, status, order];[delivery, from, to];[];[];[];[];[]
MR208;CONJUNCTIVE_EXTEND;Test-13;7;2;3;[id, reference, new_client, customer, total, status, order];[to];[delivery, from];[];[];[];[]
MR130;SHUFFLING_CONTRACT;Test-08;5;1;1;[id, new_client, delivery, status, order];[order];[];[];[];[];[]
MR207;CONJUNCTIVE_CONTRACT;Test-13;7;4;6;[id, reference, new_client, customer, total, status, order];[total];[status];[customer, id, new_client];[reference];[];[]
MR287;CONJUNCTIVE_CONTRACT;Test-18;10;5;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[id, new_client];[reference];[customer, status, total];[to];[delivery];[]
MR149;SHUFFLING_EXTEND;Test-09;8;6;6;[id, reference, delivery, customer, total, payment, status, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[order:delivery ascending];[order:delivery descending];[order:customer ascending]
MR68;CONJUNCTIVE_CONTRACT;Test-05;9;2;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, delivery, from, new_client, status];[reference, to];[];[];[];[]
MR286;CONJUNCTIVE_CONTRACT;Test-18;10;3;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[status];[customer, delivery, to, total];[id, new_client, reference];[];[];[]
MR137;CONJUNCTIVE_CONTRACT;Test-09;8;4;6;[id, reference, delivery, customer, total, payment, status, order];[id, total];[customer, reference];[status];[delivery];[];[]
MR183;CONJUNCTIVE_CONTRACT;Test-12;8;3;6;[id, new_client, customer, total, payment, from, to, order];[from, new_client, total];[customer, to];[id];[];[];[]
MR117;CONJUNCTIVE_CONTRACT;Test-08;5;3;4;[id, new_client, delivery, status, order];[status];[delivery];[id, new_client];[];[];[]
MR40;CONJUNCTIVE_EXTEND;Test-03;4;2;6;[delivery, customer, from, order];[new_client, to, total];[id, reference, status];[];[];[];[]
MR35;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[customer, from];[delivery];[];[];[];[]
MR260;CONJUNCTIVE_EXTEND;Test-16;9;2;2;[id, new_client, delivery, customer, total, payment, status, to, order];[reference];[from];[];[];[];[]
MR202;CONJUNCTIVE_CONTRACT;Test-13;7;3;6;[id, reference, new_client, customer, total, status, order];[customer];[id, total];[new_client, reference, status];[];[];[]
MR250;CONJUNCTIVE_CONTRACT;Test-16;9;2;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, status, to];[new_client, total];[];[];[];[]
MR20;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, from, id, new_client, reference, status, to];[delivery];[total];[];[];[]
MR101;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, total];[delivery, reference];[id, new_client];[];[];[]
MR259;CONJUNCTIVE_EXTEND;Test-16;9;1;2;[id, new_client, delivery, customer, total, payment, status, to, order];[from, reference];[];[];[];[];[]
MR211;CONJUNCTIVE_EXTEND;Test-13;7;3;3;[id, reference, new_client, customer, total, status, order];[from];[delivery];[to];[];[];[]
MR226;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[customer, from, new_client, total];[id];[];[];[];[]
MR131;SHUFFLING_EXTEND;Test-08;5;5;5;[id, new_client, delivery, status, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[order:delivery ascending];[order:delivery descending];[]
MR284;CONJUNCTIVE_CONTRACT;Test-18;10;2;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, status, to, total];[new_client, reference];[];[];[];[]
MR144;CONJUNCTIVE_EXTEND;Test-09;8;3;3;[id, reference, delivery, customer, total, payment, status, order];[from];[new_client];[to];[];[];[]
MR238;CONJUNCTIVE_CONTRACT;Test-15;5;3;3;[id, reference, payment, status, order];[id];[reference];[status];[];[];[]
MR203;CONJUNCTIVE_CONTRACT;Test-13;7;4;6;[id, reference, new_client, customer, total, status, order];[reference];[customer, id];[new_client, total];[status];[];[]
MR123;CONJUNCTIVE_CONTRACT;Test-08;5;3;4;[id, new_client, delivery, status, order];[new_client];[id];[delivery, status];[];[];[]
MR184;CONJUNCTIVE_CONTRACT;Test-12;8;1;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, id, new_client, to, total];[];[];[];[];[]
MR7;CONJUNCTIVE_CONTRACT;Test-01;7;3;5;[id, reference, new_client, total, payment, status, order];[id, total];[new_client, status];[reference];[];[];[]
MR146;CONJUNCTIVE_EXTEND;Test-09;8;2;3;[id, reference, delivery, customer, total, payment, status, order];[new_client];[from, to];[];[];[];[]
MR30;SHUFFLING_EXTEND;Test-02;11;4;4;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[];[]
MR160;CONJUNCTIVE_EXTEND;Test-10;7;3;4;[reference, delivery, customer, total, payment, status, order];[to];[from, id];[new_client];[];[];[]
MR63;CONJUNCTIVE_EXTEND;Test-04;5;2;5;[id, total, status, to, order];[customer, new_client, reference];[delivery, from];[];[];[];[]
MR161;CONJUNCTIVE_EXTEND;Test-10;7;3;4;[reference, delivery, customer, total, payment, status, order];[new_client, to];[from];[id];[];[];[]
MR37;CONJUNCTIVE_CONTRACT;Test-03;4;3;3;[delivery, customer, from, order];[customer];[from];[delivery];[];[];[]
MR124;CONJUNCTIVE_EXTEND;Test-08;5;1;5;[id, new_client, delivery, status, order];[customer, from, reference, to, total];[];[];[];[];[]
MR13;CONJUNCTIVE_EXTEND;Test-01;7;3;4;[id, reference, new_client, total, payment, status, order];[delivery, to];[customer];[from];[];[];[]
MR19;DISJOINT_EXTEND;Test-01;7;1;1;[id, reference, new_client:yes, total, payment, status, order];[new_client:no];[];[];[];[];[]
MR256;CONJUNCTIVE_CONTRACT;Test-16;9;4;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, total];[id, to];[new_client];[status];[];[]
MR223;CONJUNCTIVE_CONTRACT;Test-14;5;2;4;[reference, delivery, status, to, order];[to];[delivery, reference, status];[];[];[];[]
MR73;CONJUNCTIVE_CONTRACT;Test-05;9;2;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[new_client];[customer, delivery, from, reference, status, to];[];[];[];[]
MR135;CONJUNCTIVE_CONTRACT;Test-09;8;2;6;[id, reference, delivery, customer, total, payment, status, order];[customer, delivery, id, total];[reference, status];[];[];[];[]
MR26;CONJUNCTIVE_CONTRACT;Test-02;11;5;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer];[new_client];[delivery, status];[id, reference, to, total];[from];[]
MR242;CONJUNCTIVE_EXTEND;Test-15;5;2;6;[id, reference, payment, status, order];[customer, delivery, from, new_client, to];[total];[];[];[];[]
MR107;CONJUNCTIVE_EXTEND;Test-07;8;2;3;[id, reference, new_client, delivery, customer, total, payment, order];[from, to];[status];[];[];[];[]
MR45;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[id];[status, total];[new_client, reference, to];[];[];[]
MR155;CONJUNCTIVE_CONTRACT;Test-10;7;4;5;[reference, delivery, customer, total, payment, status, order];[status];[customer, reference];[delivery];[total];[];[]
MR221;CONJUNCTIVE_CONTRACT;Test-14;5;2;4;[reference, delivery, status, to, order];[delivery, status, to];[reference];[];[];[];[]
MR99;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[delivery, new_client, total];[id, reference];[customer];[];[];[]
MR118;CONJUNCTIVE_CONTRACT;Test-08;5;2;4;[id, new_client, delivery, status, order];[delivery, status];[id, new_client];[];[];[];[]
MR225;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[customer, from, id, total];[new_client];[];[];[];[]
MR81;SHUFFLING_EXTEND;Test-05;9;6;6;[reference, new_client, delivery, customer, payment, status, from, to, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[order:delivery ascending];[order:delivery descending];[order:customer ascending]
MR14;CONJUNCTIVE_EXTEND;Test-01;7;2;4;[id, reference, new_client, total, payment, status, order];[delivery, from, to];[customer];[];[];[];[]
MR47;CONJUNCTIVE_EXTEND;Test-03;4;2;6;[delivery, customer, from, order];[reference, status, to, total];[id, new_client];[];[];[];[]
MR249;COMPLETE_EXTEND;Test-15;5;2;2;[id, reference, payment, status, order];[new_client:yes];[new_client:no];[];[];[];[]
MR100;CONJUNCTIVE_CONTRACT;Test-07;8;2;6;[id, reference, new_client, delivery, customer, total, payment, order];[delivery, total];[customer, id, new_client, reference];[];[];[];[]
MR114;SHUFFLING_CONTRACT;Test-07;8;1;1;[id, reference, new_client, delivery, customer, total, payment, order];[order];[];[];[];[];[]
MR79;CONJUNCTIVE_EXTEND;Test-05;9;2;2;[reference, new_client, delivery, customer, payment, status, from, to, order];[id];[total];[];[];[];[]
MR227;CONJUNCTIVE_EXTEND;Test-14;5;3;5;[reference, delivery, status, to, order];[from, total];[id, new_client];[customer];[];[];[]
MR1;CONJUNCTIVE_CONTRACT;Test-01;7;4;5;[id, reference, new_client, total, payment, status, order];[new_client, status];[total];[id];[reference];[];[]
MR53;CONJUNCTIVE_CONTRACT;Test-04;5;1;4;[id, total, status, to, order];[id, status, to, total];[];[];[];[];[]
MR140;CONJUNCTIVE_CONTRACT;Test-09;8;4;6;[id, reference, delivery, customer, total, payment, status, order];[status];[customer, delivery, reference];[id];[total];[];[]
MR288;CONJUNCTIVE_CONTRACT;Test-18;10;3;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[new_client, reference, status];[delivery, to];[customer, id, total];[];[];[]
MR93;CONJUNCTIVE_EXTEND;Test-06;9;2;2;[reference, new_client, customer, total, payment, status, from, to, order];[delivery];[id];[];[];[];[]
MR109;CONJUNCTIVE_EXTEND;Test-07;8;2;3;[id, reference, new_client, delivery, customer, total, payment, order];[to];[from, status];[];[];[];[]
MR72;CONJUNCTIVE_CONTRACT;Test-05;9;3;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, new_client, reference, to];[from, status];[delivery];[];[];[]
MR236;CONJUNCTIVE_CONTRACT;Test-15;5;2;3;[id, reference, payment, status, order];[reference];[id, status];[];[];[];[]
MR269;CONJUNCTIVE_CONTRACT;Test-17;5;2;3;[reference, delivery, total, payment, order];[total];[delivery, reference];[];[];[];[]
MR182;DISJOINT_EXTEND;Test-11;9;1;1;[id, reference, new_client:no, delivery, payment, status, from, to, order];[new_client:yes];[];[];[];[];[]
MR264;DISJOINT_EXTEND;Test-16;9;1;1;[id, new_client:yes, delivery, customer, total, payment, status, to, order];[new_client:no];[];[];[];[];[]
MR116;DISJOINT_EXTEND;Test-07;8;1;1;[id, reference, new_client:yes, delivery, customer, total, payment, order];[new_client:no];[];[];[];[];[]
MR64;CONJUNCTIVE_EXTEND;Test-04;5;3;5;[id, total, status, to, order];[from, new_client, reference];[delivery];[customer];[];[];[]
MR206;CONJUNCTIVE_CONTRACT;Test-13;7;2;6;[id, reference, new_client, customer, total, status, order];[customer, id, new_client, reference, total];[status];[];[];[];[]
