MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR236;CONJUNCTIVE_CONTRACT;Test-15;5;2;3;[id, reference, payment, status, order];[id];[reference, status];[];[];[];[]
MR215;DISJOINT_EXTEND;Test-13;7;1;1;[id, reference, new_client:yes, customer, total, status, order];[new_client:no];[];[];[];[];[]
MR224;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[from, id, new_client, total];[customer];[];[];[];[]
MR45;COMPLETE_EXTEND;Test-03;4;2;2;[delivery, customer, from, order];[new_client:yes];[new_client:no];[];[];[];[]
MR186;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, id, total];[new_client, to];[];[];[];[]
MR48;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[id, status];[to, total];[];[];[];[]
MR2;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[new_client, status];[id, reference, total];[];[];[];[]
MR56;CONJUNCTIVE_EXTEND;Test-04;5;2;5;[id, total, status, to, order];[customer, delivery, from, reference];[new_client];[];[];[];[]
MR102;CONJUNCTIVE_CONTRACT;Test-07;8;2;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, id, new_client, reference];[total];[];[];[];[]
MR25;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[delivery, from, id, new_client, reference, status, total];[customer];[to];[];[];[]
MR16;SHUFFLING_CONTRACT;Test-01;7;1;1;[id, reference, new_client, total, payment, status, order];[order];[];[];[];[];[]
MR211;CONJUNCTIVE_EXTEND;Test-13;7;3;3;[id, reference, new_client, customer, total, status, order];[from];[to];[delivery];[];[];[]
MR68;CONJUNCTIVE_CONTRACT;Test-05;9;4;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[reference];[customer, new_client, status, to];[from];[delivery];[];[]
MR240;CONJUNCTIVE_EXTEND;Test-15;5;3;6;[id, reference, payment, status, order];[customer, delivery, from, to];[new_client];[total];[];[];[]
MR188;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, to];[id, new_client, total];[];[];[];[]
MR149;COMPLETE_EXTEND;Test-09;8;2;2;[id, reference, delivery, customer, total, payment, status, order];[new_client:yes];[new_client:no];[];[];[];[]
MR172;CONJUNCTIVE_CONTRACT;Test-11;9;1;7;[id, reference, new_client, delivery, payment, status, from, to, order];[delivery, from, id, new_client, reference, status, to];[];[];[];[];[]
MR121;CONJUNCTIVE_EXTEND;Test-08;5;3;5;[id, new_client, delivery, status, order];[customer];[reference, total];[from, to];[];[];[]
MR37;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[id, status, total];[to];[new_client, reference];[];[];[]
MR206;CONJUNCTIVE_CONTRACT;Test-13;7;3;6;[id, reference, new_client, customer, total, status, order];[total];[customer, id, reference, status];[new_client];[];[];[]
MR153;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[delivery, reference, status, total];[customer];[];[];[];[]
MR99;CONJUNCTIVE_CONTRACT;Test-07;8;4;6;[id, reference, new_client, delivery, customer, total, payment, order];[delivery];[customer];[id, new_client, total];[reference];[];[]
MR265;CONJUNCTIVE_CONTRACT;Test-17;5;3;3;[reference, delivery, total, payment, order];[total];[delivery];[reference];[];[];[]
MR82;CONJUNCTIVE_CONTRACT;Test-06;9;3;7;[reference, new_client, customer, total, payment, status, from, to, order];[from, new_client, status, to, total];[customer];[reference];[];[];[]
MR201;SHUFFLING_EXTEND;Test-12;8;1;1;[id, new_client, customer, total, payment, from, to, order:delivery ascending];[order:id ascending];[];[];[];[];[]
MR84;CONJUNCTIVE_CONTRACT;Test-06;9;3;7;[reference, new_client, customer, total, payment, status, from, to, order];[customer, to, total];[reference, status];[from, new_client];[];[];[]
MR221;CONJUNCTIVE_CONTRACT;Test-14;5;2;4;[reference, delivery, status, to, order];[delivery, to];[reference, status];[];[];[];[]
MR187;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[customer, id, new_client, to, total];[from];[];[];[];[]
MR18;DISJOINT_EXTEND;Test-01;7;1;1;[id, reference, new_client:yes, total, payment, status, order];[new_client:no];[];[];[];[];[]
MR78;SHUFFLING_EXTEND;Test-05;9;3;3;[reference, new_client, delivery, customer, payment, status, from, to, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[];[];[]
MR285;CONJUNCTIVE_CONTRACT;Test-18;10;2;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[delivery, to];[customer, id, new_client, reference, status, total];[];[];[];[]
MR229;SHUFFLING_CONTRACT;Test-14;5;1;1;[reference, delivery, status, to, order];[order];[];[];[];[];[]
MR26;CONJUNCTIVE_CONTRACT;Test-02;11;1;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, delivery, from, id, new_client, reference, status, to, total];[];[];[];[];[]
MR34;CONJUNCTIVE_CONTRACT;Test-03;4;3;3;[delivery, customer, from, order];[customer];[delivery];[from];[];[];[]
MR137;CONJUNCTIVE_CONTRACT;Test-09;8;2;6;[id, reference, delivery, customer, total, payment, status, order];[customer, delivery, reference, status];[id, total];[];[];[];[]
MR31;CONJUNCTIVE_CONTRACT;Test-03;4;1;3;[delivery, customer, from, order];[customer, delivery, from];[];[];[];[];[]
MR225;CONJUNCTIVE_EXTEND;Test-14;5;1;5;[reference, delivery, status, to, order];[customer, from, id, new_client, total];[];[];[];[];[]
MR209;CONJUNCTIVE_EXTEND;Test-13;7;3;3;[id, reference, new_client, customer, total, status, order];[from];[delivery];[to];[];[];[]
MR38;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[new_client, reference];[to];[id, status, total];[];[];[]
MR119;CONJUNCTIVE_CONTRACT;Test-08;5;3;4;[id, new_client, delivery, status, order];[new_client, status];[delivery];[id];[];[];[]
MR250;CONJUNCTIVE_CONTRACT;Test-16;9;2;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, to, total];[status];[];[];[];[]
MR36;CONJUNCTIVE_EXTEND;Test-03;4;2;6;[delivery, customer, from, order];[id, new_client, reference, status, to];[total];[];[];[];[]
MR0;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[new_client, reference, status, total];[id];[];[];[];[]
MR57;CONJUNCTIVE_EXTEND;Test-04;5;1;5;[id, total, status, to, order];[customer, delivery, from, new_client, reference];[];[];[];[];[]
MR261;CONJUNCTIVE_EXTEND;Test-16;9;2;2;[id, new_client, delivery, customer, total, payment, status, to, order];[reference];[from];[];[];[];[]
MR150;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[customer, delivery, status];[reference, total];[];[];[];[]
MR159;CONJUNCTIVE_EXTEND;Test-10;7;3;4;[reference, delivery, customer, total, payment, status, order];[new_client];[from, to];[id];[];[];[]
MR251;CONJUNCTIVE_CONTRACT;Test-16;9;4;7;[id, new_client, delivery, customer, total, payment, status, to, order];[id, status, total];[to];[customer, new_client];[delivery];[];[]
MR35;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[customer, from];[delivery];[];[];[];[]
MR85;CONJUNCTIVE_CONTRACT;Test-06;9;3;7;[reference, new_client, customer, total, payment, status, from, to, order];[customer, from, new_client, to];[reference, total];[status];[];[];[]
MR81;CONJUNCTIVE_CONTRACT;Test-06;9;4;7;[reference, new_client, customer, total, payment, status, from, to, order];[new_client, reference, to];[status, total];[customer];[from];[];[]
MR129;SHUFFLING_EXTEND;Test-08;5;3;3;[id, new_client, delivery, status, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[];[];[]
MR7;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[id, new_client, status];[reference, total];[];[];[];[]
MR145;CONJUNCTIVE_EXTEND;Test-09;8;2;3;[id, reference, delivery, customer, total, payment, status, order];[to];[from, new_client];[];[];[];[]
MR192;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[customer];[from, id, new_client, to, total];[];[];[];[]
MR66;CONJUNCTIVE_CONTRACT;Test-05;9;4;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[reference, to];[new_client];[customer, from];[delivery, status];[];[]
MR127;CONJUNCTIVE_EXTEND;Test-08;5;2;5;[id, new_client, delivery, status, order];[customer, reference, to, total];[from];[];[];[];[]
MR96;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, id, total];[reference];[new_client];[];[];[]
MR252;CONJUNCTIVE_CONTRACT;Test-16;9;3;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, id, total];[delivery, new_client, to];[status];[];[];[]
MR155;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[customer, reference, total];[delivery, status];[];[];[];[]
MR259;CONJUNCTIVE_EXTEND;Test-16;9;2;2;[id, new_client, delivery, customer, total, payment, status, to, order];[from];[reference];[];[];[];[]
MR271;CONJUNCTIVE_EXTEND;Test-17;5;3;6;[reference, delivery, total, payment, order];[status, to];[customer, id, new_client];[from];[];[];[]
MR263;SHUFFLING_EXTEND;Test-16;9;4;4;[id, new_client, delivery, customer, total, payment, status, to, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[order:delivery ascending];[];[]
MR101;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[id, new_client, total];[delivery];[customer, reference];[];[];[]
MR74;CONJUNCTIVE_EXTEND;Test-05;9;2;2;[reference, new_client, delivery, customer, payment, status, from, to, order];[id];[total];[];[];[];[]
MR53;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[status, total];[id, to];[];[];[];[]
MR39;CONJUNCTIVE_EXTEND;Test-03;4;1;6;[delivery, customer, from, order];[id, new_client, reference, status, to, total];[];[];[];[];[]
MR245;CONJUNCTIVE_EXTEND;Test-15;5;3;6;[id, reference, payment, status, order];[customer, from, new_client, to];[total];[delivery];[];[];[]
MR12;CONJUNCTIVE_EXTEND;Test-01;7;3;4;[id, reference, new_client, total, payment, status, order];[delivery];[customer, to];[from];[];[];[]
MR202;DISJOINT_EXTEND;Test-12;8;1;1;[id, new_client:no, customer, total, payment, from, to, order];[new_client:yes];[];[];[];[];[]
MR44;SHUFFLING_EXTEND;Test-03;4;5;5;[delivery, customer, from, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[]
MR157;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[customer, delivery, status, total];[reference];[];[];[];[]
MR106;CONJUNCTIVE_EXTEND;Test-07;8;3;3;[id, reference, new_client, delivery, customer, total, payment, order];[status];[from];[to];[];[];[]
MR124;CONJUNCTIVE_EXTEND;Test-08;5;2;5;[id, new_client, delivery, status, order];[customer];[from, reference, to, total];[];[];[];[]
MR177;CONJUNCTIVE_CONTRACT;Test-11;9;4;7;[id, reference, new_client, delivery, payment, status, from, to, order];[new_client, to];[from, id];[reference];[delivery, status];[];[]
MR199;CONJUNCTIVE_EXTEND;Test-12;8;3;3;[id, new_client, customer, total, payment, from, to, order];[reference];[status];[delivery];[];[];[]
MR142;CONJUNCTIVE_EXTEND;Test-09;8;1;3;[id, reference, delivery, customer, total, payment, status, order];[from, new_client, to];[];[];[];[];[]
MR94;DISJOINT_EXTEND;Test-06;9;1;1;[reference, new_client:no, customer, total, payment, status, from, to, order];[new_client:yes];[];[];[];[];[]
MR112;SHUFFLING_CONTRACT;Test-07;8;1;1;[id, reference, new_client, delivery, customer, total, payment, order];[order];[];[];[];[];[]
MR266;CONJUNCTIVE_CONTRACT;Test-17;5;1;3;[reference, delivery, total, payment, order];[delivery, reference, total];[];[];[];[];[]
MR69;CONJUNCTIVE_CONTRACT;Test-05;9;4;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, delivery];[status];[from, reference, to];[new_client];[];[]
MR189;CONJUNCTIVE_CONTRACT;Test-12;8;1;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, id, new_client, to, total];[];[];[];[];[]
MR181;CONJUNCTIVE_EXTEND;Test-11;9;1;2;[id, reference, new_client, delivery, payment, status, from, to, order];[customer, total];[];[];[];[];[]
MR273;CONJUNCTIVE_EXTEND;Test-17;5;2;6;[reference, delivery, total, payment, order];[customer, id, new_client, status, to];[from];[];[];[];[]
MR272;CONJUNCTIVE_EXTEND;Test-17;5;2;6;[reference, delivery, total, payment, order];[customer, from, id, new_client, to];[status];[];[];[];[]
MR93;SHUFFLING_EXTEND;Test-06;9;6;6;[reference, new_client, customer, total, payment, status, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[order:customer ascending]
MR40;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[id, status, to];[reference];[new_client, total];[];[];[]
MR105;CONJUNCTIVE_EXTEND;Test-07;8;3;3;[id, reference, new_client, delivery, customer, total, payment, order];[from];[status];[to];[];[];[]
MR168;SHUFFLING_EXTEND;Test-10;7;6;6;[reference, delivery, customer, total, payment, status, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[order:customer ascending]
MR27;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[from, new_client, status];[customer, id, reference, to, total];[delivery];[];[];[]
MR116;CONJUNCTIVE_CONTRACT;Test-08;5;1;4;[id, new_client, delivery, status, order];[delivery, id, new_client, status];[];[];[];[];[]
MR51;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[id, to, total];[status];[];[];[];[]
MR110;CONJUNCTIVE_EXTEND;Test-07;8;1;3;[id, reference, new_client, delivery, customer, total, payment, order];[from, status, to];[];[];[];[];[]
MR220;CONJUNCTIVE_CONTRACT;Test-14;5;1;4;[reference, delivery, status, to, order];[delivery, reference, status, to];[];[];[];[];[]
MR254;CONJUNCTIVE_CONTRACT;Test-16;9;2;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, status, total];[to];[];[];[];[]
MR182;SHUFFLING_CONTRACT;Test-11;9;1;1;[id, reference, new_client, delivery, payment, status, from, to, order];[order];[];[];[];[];[]
MR43;SHUFFLING_CONTRACT;Test-03;4;1;1;[delivery, customer, from, order];[order];[];[];[];[];[]
MR163;CONJUNCTIVE_EXTEND;Test-10;7;4;4;[reference, delivery, customer, total, payment, status, order];[new_client];[from];[id];[to];[];[]
MR176;CONJUNCTIVE_CONTRACT;Test-11;9;3;7;[id, reference, new_client, delivery, payment, status, from, to, order];[to];[delivery, from, id, new_client, status];[reference];[];[];[]
MR247;SHUFFLING_CONTRACT;Test-15;5;1;1;[id, reference, payment, status, order];[order];[];[];[];[];[]
MR115;CONJUNCTIVE_CONTRACT;Test-08;5;2;4;[id, new_client, delivery, status, order];[delivery, id, status];[new_client];[];[];[];[]
MR274;CONJUNCTIVE_EXTEND;Test-17;5;2;6;[reference, delivery, total, payment, order];[from, new_client, to];[customer, id, status];[];[];[];[]
MR114;DISJOINT_EXTEND;Test-07;8;1;1;[id, reference, new_client:yes, delivery, customer, total, payment, order];[new_client:no];[];[];[];[];[]
MR291;SHUFFLING_EXTEND;Test-18;10;6;6;[id, reference, new_client, delivery, customer, total, payment, status, to, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[order:delivery ascending];[order:delivery descending];[order:customer ascending]
MR71;CONJUNCTIVE_CONTRACT;Test-05;9;4;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, from, reference];[new_client, to];[status];[delivery];[];[]
MR151;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[total];[customer, delivery, reference, status];[];[];[];[]
MR178;CONJUNCTIVE_CONTRACT;Test-11;9;3;7;[id, reference, new_client, delivery, payment, status, from, to, order];[delivery];[from, new_client, reference, status, to];[id];[];[];[]
MR156;CONJUNCTIVE_CONTRACT;Test-10;7;3;5;[reference, delivery, customer, total, payment, status, order];[delivery, status, total];[customer];[reference];[];[];[]
MR262;SHUFFLING_CONTRACT;Test-16;9;1;1;[id, new_client, delivery, customer, total, payment, status, to, order];[order];[];[];[];[];[]
MR75;CONJUNCTIVE_EXTEND;Test-05;9;2;2;[reference, new_client, delivery, customer, payment, status, from, to, order];[total];[id];[];[];[];[]
MR108;CONJUNCTIVE_EXTEND;Test-07;8;2;3;[id, reference, new_client, delivery, customer, total, payment, order];[from, to];[status];[];[];[];[]
MR128;SHUFFLING_CONTRACT;Test-08;5;1;1;[id, new_client, delivery, status, order];[order];[];[];[];[];[]
MR239;CONJUNCTIVE_EXTEND;Test-15;5;1;6;[id, reference, payment, status, order];[customer, delivery, from, new_client, to, total];[];[];[];[];[]
MR230;SHUFFLING_EXTEND;Test-14;5;4;4;[reference, delivery, status, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[];[]
MR144;CONJUNCTIVE_EXTEND;Test-09;8;3;3;[id, reference, delivery, customer, total, payment, status, order];[to];[new_client];[from];[];[];[]
MR282;CONJUNCTIVE_CONTRACT;Test-18;10;2;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, status, total];[reference, to];[];[];[];[]
MR158;CONJUNCTIVE_EXTEND;Test-10;7;2;4;[reference, delivery, customer, total, payment, status, order];[from, id, new_client];[to];[];[];[];[]
MR73;CONJUNCTIVE_CONTRACT;Test-05;9;1;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, delivery, from, new_client, reference, status, to];[];[];[];[];[]
MR49;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[id];[status, to, total];[];[];[];[]
MR212;CONJUNCTIVE_EXTEND;Test-13;7;2;3;[id, reference, new_client, customer, total, status, order];[delivery, to];[from];[];[];[];[]
MR33;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[customer, delivery];[from];[];[];[];[]
MR219;CONJUNCTIVE_CONTRACT;Test-14;5;2;4;[reference, delivery, status, to, order];[delivery, status, to];[reference];[];[];[];[]
MR41;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[new_client, status, to, total];[reference];[id];[];[];[]
MR5;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[id, reference, status, total];[new_client];[];[];[];[]
MR267;CONJUNCTIVE_CONTRACT;Test-17;5;2;3;[reference, delivery, total, payment, order];[delivery, reference];[total];[];[];[];[]
MR6;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[id, total];[new_client, reference, status];[];[];[];[]
MR97;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[total];[id, new_client, reference];[customer, delivery];[];[];[]
MR13;CONJUNCTIVE_EXTEND;Test-01;7;2;4;[id, reference, new_client, total, payment, status, order];[customer, delivery, from];[to];[];[];[];[]
MR139;CONJUNCTIVE_CONTRACT;Test-09;8;3;6;[id, reference, delivery, customer, total, payment, status, order];[delivery, id, status];[reference, total];[customer];[];[];[]
MR185;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, id, new_client, to];[total];[];[];[];[]
MR284;CONJUNCTIVE_CONTRACT;Test-18;10;4;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[delivery, new_client, reference, status];[id];[total];[customer, to];[];[]
MR135;CONJUNCTIVE_CONTRACT;Test-09;8;2;6;[id, reference, delivery, customer, total, payment, status, order];[customer, delivery];[id, reference, status, total];[];[];[];[]
MR231;COMPLETE_EXTEND;Test-14;5;2;2;[reference, delivery, status, to, order];[new_client:yes];[new_client:no];[];[];[];[]
MR278;SHUFFLING_EXTEND;Test-17;5;1;1;[reference, delivery, total, payment, order:id descending];[order:id ascending];[];[];[];[];[]
MR287;CONJUNCTIVE_CONTRACT;Test-18;10;2;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[delivery, new_client, status, to, total];[customer, id, reference];[];[];[];[]
MR238;CONJUNCTIVE_CONTRACT;Test-15;5;3;3;[id, reference, payment, status, order];[reference];[status];[id];[];[];[]
MR125;CONJUNCTIVE_EXTEND;Test-08;5;3;5;[id, new_client, delivery, status, order];[customer];[from, reference, to];[total];[];[];[]
MR50;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[total];[id, status, to];[];[];[];[]
MR237;CONJUNCTIVE_CONTRACT;Test-15;5;2;3;[id, reference, payment, status, order];[id, reference];[status];[];[];[];[]
MR183;SHUFFLING_EXTEND;Test-11;9;6;6;[id, reference, new_client, delivery, payment, status, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[order:customer ascending]
MR80;CONJUNCTIVE_CONTRACT;Test-06;9;2;7;[reference, new_client, customer, total, payment, status, from, to, order];[customer, new_client, reference, to, total];[from, status];[];[];[];[]
MR130;DISJOINT_EXTEND;Test-08;5;1;1;[id, new_client:no, delivery, status, order];[new_client:yes];[];[];[];[];[]
MR52;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[status, to, total];[id];[];[];[];[]
MR234;CONJUNCTIVE_CONTRACT;Test-15;5;2;3;[id, reference, payment, status, order];[reference, status];[id];[];[];[];[]
MR197;CONJUNCTIVE_EXTEND;Test-12;8;2;3;[id, new_client, customer, total, payment, from, to, order];[delivery, reference];[status];[];[];[];[]
MR167;SHUFFLING_CONTRACT;Test-10;7;1;1;[reference, delivery, customer, total, payment, status, order];[order];[];[];[];[];[]
MR146;CONJUNCTIVE_EXTEND;Test-09;8;2;3;[id, reference, delivery, customer, total, payment, status, order];[new_client, to];[from];[];[];[];[]
MR241;CONJUNCTIVE_EXTEND;Test-15;5;3;6;[id, reference, payment, status, order];[from, new_client, to, total];[customer];[delivery];[];[];[]
MR117;CONJUNCTIVE_CONTRACT;Test-08;5;2;4;[id, new_client, delivery, status, order];[delivery, new_client, status];[id];[];[];[];[]
MR222;CONJUNCTIVE_EXTEND;Test-14;5;3;5;[reference, delivery, status, to, order];[customer, from, new_client];[id];[total];[];[];[]
MR95;CONJUNCTIVE_CONTRACT;Test-07;8;2;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, new_client, total];[delivery, id, reference];[];[];[];[]
MR227;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[id, new_client];[customer, from, total];[];[];[];[]
MR88;CONJUNCTIVE_CONTRACT;Test-06;9;1;7;[reference, new_client, customer, total, payment, status, from, to, order];[customer, from, new_client, reference, status, to, total];[];[];[];[];[]
MR290;SHUFFLING_CONTRACT;Test-18;10;1;1;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[order];[];[];[];[];[]
MR213;SHUFFLING_CONTRACT;Test-13;7;1;1;[id, reference, new_client, customer, total, status, order];[order];[];[];[];[];[]
MR289;CONJUNCTIVE_EXTEND;Test-18;10;1;1;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[from];[];[];[];[];[]
MR63;SHUFFLING_EXTEND;Test-04;5;6;6;[id, total, status, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[order:customer ascending]
