MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR165;CONJUNCTIVE_EXTEND;Test-11;9;2;2;[id, reference, new_client, delivery, payment, status, from, to, order];[customer];[total];[];[];[];[]
MR139;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[delivery, reference];[customer, status, total];[];[];[];[]
MR255;SHUFFLING_EXTEND;Test-16;9;6;6;[id, new_client, delivery, customer, total, payment, status, to, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[order:delivery ascending];[order:delivery descending];[order:customer ascending]
MR59;SHUFFLING_EXTEND;Test-04;5;2;2;[id, total, status, to, order:delivery ascending];[order:id ascending];[order:id descending];[];[];[];[]
MR121;CONJUNCTIVE_CONTRACT;Test-09;8;3;6;[id, reference, delivery, customer, total, payment, status, order];[customer, delivery, status, total];[id];[reference];[];[];[]
MR220;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[from];[customer, id, new_client, total];[];[];[];[]
MR30;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[customer, from];[delivery];[];[];[];[]
MR200;CONJUNCTIVE_EXTEND;Test-13;7;2;3;[id, reference, new_client, customer, total, status, order];[from];[delivery, to];[];[];[];[]
MR159;CONJUNCTIVE_CONTRACT;Test-11;9;2;7;[id, reference, new_client, delivery, payment, status, from, to, order];[id, reference, status, to];[delivery, from, new_client];[];[];[];[]
MR13;CONJUNCTIVE_EXTEND;Test-01;7;4;4;[id, reference, new_client, total, payment, status, order];[delivery];[from];[to];[customer];[];[]
MR223;CONJUNCTIVE_EXTEND;Test-14;5;4;5;[reference, delivery, status, to, order];[id, new_client];[total];[customer];[from];[];[]
MR280;CONJUNCTIVE_CONTRACT;Test-18;10;2;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, status, to, total];[reference];[];[];[];[]
MR248;CONJUNCTIVE_CONTRACT;Test-16;9;2;7;[id, new_client, delivery, customer, total, payment, status, to, order];[delivery, id, new_client, status, to, total];[customer];[];[];[];[]
MR21;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, from, reference, status, to];[delivery, id, total];[new_client];[];[];[]
MR252;CONJUNCTIVE_EXTEND;Test-16;9;2;2;[id, new_client, delivery, customer, total, payment, status, to, order];[from];[reference];[];[];[];[]
MR145;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[customer, reference, status];[delivery, total];[];[];[];[]
MR119;SHUFFLING_EXTEND;Test-08;5;2;2;[id, new_client, delivery, status, order:id descending];[order:id ascending];[order:reference ascending];[];[];[];[]
MR37;CONJUNCTIVE_EXTEND;Test-03;4;2;6;[delivery, customer, from, order];[new_client, reference, status, total];[id, to];[];[];[];[]
MR260;CONJUNCTIVE_CONTRACT;Test-17;5;2;3;[reference, delivery, total, payment, order];[reference, total];[delivery];[];[];[];[]
MR160;CONJUNCTIVE_CONTRACT;Test-11;9;2;7;[id, reference, new_client, delivery, payment, status, from, to, order];[delivery, id, new_client, status, to];[from, reference];[];[];[];[]
MR190;CONJUNCTIVE_CONTRACT;Test-13;7;2;6;[id, reference, new_client, customer, total, status, order];[id, reference, status];[customer, new_client, total];[];[];[];[]
MR211;CONJUNCTIVE_CONTRACT;Test-14;5;3;4;[reference, delivery, status, to, order];[delivery];[status];[reference, to];[];[];[]
MR269;CONJUNCTIVE_EXTEND;Test-17;5;1;6;[reference, delivery, total, payment, order];[customer, from, id, new_client, status, to];[];[];[];[];[]
MR235;CONJUNCTIVE_EXTEND;Test-15;5;3;6;[id, reference, payment, status, order];[from, new_client, total];[customer, delivery];[to];[];[];[]
MR147;CONJUNCTIVE_EXTEND;Test-10;7;2;4;[reference, delivery, customer, total, payment, status, order];[from, id];[new_client, to];[];[];[];[]
MR171;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[customer, id, new_client, total];[from, to];[];[];[];[]
MR278;CONJUNCTIVE_CONTRACT;Test-18;10;3;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, id];[new_client, reference, status];[delivery, to, total];[];[];[]
MR262;CONJUNCTIVE_EXTEND;Test-17;5;2;6;[reference, delivery, total, payment, order];[customer, from, id, new_client, status];[to];[];[];[];[]
MR20;CONJUNCTIVE_CONTRACT;Test-02;11;1;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, delivery, from, id, new_client, reference, status, to, total];[];[];[];[];[]
MR115;CONJUNCTIVE_EXTEND;Test-08;5;2;5;[id, new_client, delivery, status, order];[to];[customer, from, reference, total];[];[];[];[]
MR216;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[customer, from, id, new_client];[total];[];[];[];[]
MR61;CONJUNCTIVE_CONTRACT;Test-05;9;3;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[to];[customer, from, new_client, reference, status];[delivery];[];[];[]
MR238;CONJUNCTIVE_EXTEND;Test-15;5;2;6;[id, reference, payment, status, order];[customer, delivery, from, new_client, total];[to];[];[];[];[]
MR205;SHUFFLING_EXTEND;Test-13;7;4;4;[id, reference, new_client, customer, total, status, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[];[]
MR48;CONJUNCTIVE_CONTRACT;Test-04;5;1;4;[id, total, status, to, order];[id, status, to, total];[];[];[];[];[]
MR81;CONJUNCTIVE_CONTRACT;Test-06;9;2;7;[reference, new_client, customer, total, payment, status, from, to, order];[customer];[from, new_client, reference, status, to, total];[];[];[];[]
MR257;CONJUNCTIVE_CONTRACT;Test-17;5;1;3;[reference, delivery, total, payment, order];[delivery, reference, total];[];[];[];[];[]
MR122;CONJUNCTIVE_CONTRACT;Test-09;8;2;6;[id, reference, delivery, customer, total, payment, status, order];[customer, id];[delivery, reference, status, total];[];[];[];[]
MR138;COMPLETE_EXTEND;Test-09;8;2;2;[id, reference, delivery, customer, total, payment, status, order];[new_client:yes];[new_client:no];[];[];[];[]
MR15;SHUFFLING_CONTRACT;Test-01;7;1;1;[id, reference, new_client, total, payment, status, order];[order];[];[];[];[];[]
MR174;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, id, to];[new_client, total];[];[];[];[]
MR146;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[customer, delivery, reference, status];[total];[];[];[];[]
MR4;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[id, reference, status, total];[new_client];[];[];[];[]
MR213;CONJUNCTIVE_CONTRACT;Test-14;5;3;4;[reference, delivery, status, to, order];[delivery];[status, to];[reference];[];[];[]
MR71;CONJUNCTIVE_EXTEND;Test-05;9;2;2;[reference, new_client, delivery, customer, payment, status, from, to, order];[id];[total];[];[];[];[]
MR95;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[delivery];[id, new_client, reference, total];[customer];[];[];[]
MR73;SHUFFLING_CONTRACT;Test-05;9;1;1;[reference, new_client, delivery, customer, payment, status, from, to, order];[order];[];[];[];[];[]
MR163;CONJUNCTIVE_CONTRACT;Test-11;9;3;7;[id, reference, new_client, delivery, payment, status, from, to, order];[id, status, to];[delivery, reference];[from, new_client];[];[];[]
MR28;SHUFFLING_EXTEND;Test-02;11;5;5;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[]
MR41;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[id, reference, status, total];[new_client];[to];[];[];[]
MR114;CONJUNCTIVE_EXTEND;Test-08;5;2;5;[id, new_client, delivery, status, order];[customer, from, reference, to];[total];[];[];[];[]
MR55;CONJUNCTIVE_EXTEND;Test-04;5;1;5;[id, total, status, to, order];[customer, delivery, from, new_client, reference];[];[];[];[];[]
MR74;SHUFFLING_EXTEND;Test-05;9;3;3;[reference, new_client, delivery, customer, payment, status, from, to, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[];[];[]
MR151;CONJUNCTIVE_EXTEND;Test-10;7;1;4;[reference, delivery, customer, total, payment, status, order];[from, id, new_client, to];[];[];[];[];[]
MR253;CONJUNCTIVE_EXTEND;Test-16;9;1;2;[id, new_client, delivery, customer, total, payment, status, to, order];[from, reference];[];[];[];[];[]
MR23;CONJUNCTIVE_CONTRACT;Test-02;11;2;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, delivery, from, id, new_client, reference, status, to];[total];[];[];[];[]
MR199;CONJUNCTIVE_EXTEND;Test-13;7;3;3;[id, reference, new_client, customer, total, status, order];[to];[from];[delivery];[];[];[]
MR224;SHUFFLING_CONTRACT;Test-14;5;1;1;[reference, delivery, status, to, order];[order];[];[];[];[];[]
MR249;CONJUNCTIVE_CONTRACT;Test-16;9;4;7;[id, new_client, delivery, customer, total, payment, status, to, order];[id];[to, total];[customer, new_client, status];[delivery];[];[]
MR84;CONJUNCTIVE_CONTRACT;Test-06;9;2;7;[reference, new_client, customer, total, payment, status, from, to, order];[to];[customer, from, new_client, reference, status, total];[];[];[];[]
MR264;CONJUNCTIVE_EXTEND;Test-17;5;2;6;[reference, delivery, total, payment, order];[from, id, status];[customer, new_client, to];[];[];[];[]
MR24;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[delivery, from, id, new_client, reference, status, to];[total];[customer];[];[];[]
MR242;CONJUNCTIVE_CONTRACT;Test-16;9;2;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, id, new_client, to];[delivery, status, total];[];[];[];[]
MR153;CONJUNCTIVE_EXTEND;Test-10;7;4;4;[reference, delivery, customer, total, payment, status, order];[id];[to];[from];[new_client];[];[]
MR56;CONJUNCTIVE_EXTEND;Test-04;5;2;5;[id, total, status, to, order];[customer, from, new_client, reference];[delivery];[];[];[];[]
MR106;CONJUNCTIVE_CONTRACT;Test-08;5;3;4;[id, new_client, delivery, status, order];[delivery];[id, new_client];[status];[];[];[]
MR185;CONJUNCTIVE_EXTEND;Test-12;8;2;3;[id, new_client, customer, total, payment, from, to, order];[delivery, status];[reference];[];[];[];[]
MR22;CONJUNCTIVE_CONTRACT;Test-02;11;4;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[new_client, to];[delivery, from, reference, status, total];[id];[customer];[];[]
MR120;DISJOINT_EXTEND;Test-08;5;1;1;[id, new_client:no, delivery, status, order];[new_client:yes];[];[];[];[];[]
MR18;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, id, new_client, status];[delivery, reference, total];[from, to];[];[];[]
MR244;CONJUNCTIVE_CONTRACT;Test-16;9;3;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, id, new_client, status, to];[total];[delivery];[];[];[]
MR283;CONJUNCTIVE_EXTEND;Test-18;10;1;1;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[from];[];[];[];[];[]
MR172;CONJUNCTIVE_CONTRACT;Test-12;8;3;6;[id, new_client, customer, total, payment, from, to, order];[to, total];[customer, from, new_client];[id];[];[];[]
MR189;DISJOINT_EXTEND;Test-12;8;1;1;[id, new_client:no, customer, total, payment, from, to, order];[new_client:yes];[];[];[];[];[]
MR143;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[customer, delivery];[reference, status, total];[];[];[];[]
MR261;CONJUNCTIVE_CONTRACT;Test-17;5;2;3;[reference, delivery, total, payment, order];[delivery, total];[reference];[];[];[];[]
MR113;CONJUNCTIVE_EXTEND;Test-08;5;3;5;[id, new_client, delivery, status, order];[from];[customer, reference, total];[to];[];[];[]
MR94;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, total];[id, new_client];[reference];[];[];[]
MR258;CONJUNCTIVE_CONTRACT;Test-17;5;3;3;[reference, delivery, total, payment, order];[delivery];[total];[reference];[];[];[]
MR43;SHUFFLING_CONTRACT;Test-03;4;1;1;[delivery, customer, from, order];[order];[];[];[];[];[]
MR210;CONJUNCTIVE_CONTRACT;Test-14;5;3;4;[reference, delivery, status, to, order];[reference, status];[to];[delivery];[];[];[]
MR161;CONJUNCTIVE_CONTRACT;Test-11;9;2;7;[id, reference, new_client, delivery, payment, status, from, to, order];[delivery, from, id, new_client, reference, status];[to];[];[];[];[]
MR109;CONJUNCTIVE_CONTRACT;Test-08;5;2;4;[id, new_client, delivery, status, order];[status];[delivery, id, new_client];[];[];[];[]
MR183;CONJUNCTIVE_EXTEND;Test-12;8;3;3;[id, new_client, customer, total, payment, from, to, order];[reference];[delivery];[status];[];[];[]
MR100;CONJUNCTIVE_EXTEND;Test-07;8;2;3;[id, reference, new_client, delivery, customer, total, payment, order];[from, to];[status];[];[];[];[]
MR44;SHUFFLING_EXTEND;Test-03;4;6;6;[delivery, customer, from, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[order:customer ascending]
MR34;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[new_client, status, total];[id];[reference, to];[];[];[]
MR226;COMPLETE_EXTEND;Test-14;5;2;2;[reference, delivery, status, to, order];[new_client:yes];[new_client:no];[];[];[];[]
MR39;CONJUNCTIVE_EXTEND;Test-03;4;2;6;[delivery, customer, from, order];[new_client, total];[id, reference, status, to];[];[];[];[]
MR12;CONJUNCTIVE_EXTEND;Test-01;7;2;4;[id, reference, new_client, total, payment, status, order];[delivery, from];[customer, to];[];[];[];[]
MR88;SHUFFLING_EXTEND;Test-06;9;5;5;[reference, new_client, customer, total, payment, status, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[]
MR137;SHUFFLING_EXTEND;Test-09;8;2;2;[id, reference, delivery, customer, total, payment, status, order:id descending];[order:id ascending];[order:reference ascending];[];[];[];[]
MR265;CONJUNCTIVE_EXTEND;Test-17;5;3;6;[reference, delivery, total, payment, order];[customer, id, new_client, to];[from];[status];[];[];[]
MR117;CONJUNCTIVE_EXTEND;Test-08;5;2;5;[id, new_client, delivery, status, order];[customer, reference, to, total];[from];[];[];[];[]
MR274;CONJUNCTIVE_CONTRACT;Test-18;10;3;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[delivery, new_client, reference, status, total];[customer];[id, to];[];[];[]
MR184;CONJUNCTIVE_EXTEND;Test-12;8;3;3;[id, new_client, customer, total, payment, from, to, order];[status];[delivery];[reference];[];[];[]
MR140;CONJUNCTIVE_CONTRACT;Test-10;7;4;5;[reference, delivery, customer, total, payment, status, order];[delivery];[reference];[customer, status];[total];[];[]
MR75;DISJOINT_EXTEND;Test-05;9;1;1;[reference, new_client:yes, delivery, customer, payment, status, from, to, order];[new_client:no];[];[];[];[];[]
MR49;CONJUNCTIVE_CONTRACT;Test-04;5;3;4;[id, total, status, to, order];[status, total];[to];[id];[];[];[]
MR132;CONJUNCTIVE_EXTEND;Test-09;8;2;3;[id, reference, delivery, customer, total, payment, status, order];[from, to];[new_client];[];[];[];[]
MR80;CONJUNCTIVE_CONTRACT;Test-06;9;3;7;[reference, new_client, customer, total, payment, status, from, to, order];[new_client, reference];[from, to];[customer, status, total];[];[];[]
MR101;SHUFFLING_CONTRACT;Test-07;8;1;1;[id, reference, new_client, delivery, customer, total, payment, order];[order];[];[];[];[];[]
MR176;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, id, new_client, total];[to];[];[];[];[]
MR16;SHUFFLING_EXTEND;Test-01;7;1;1;[id, reference, new_client, total, payment, status, order:id descending];[order:id ascending];[];[];[];[];[]
MR141;CONJUNCTIVE_CONTRACT;Test-10;7;3;5;[reference, delivery, customer, total, payment, status, order];[reference, status, total];[delivery];[customer];[];[];[]
MR108;CONJUNCTIVE_CONTRACT;Test-08;5;2;4;[id, new_client, delivery, status, order];[id, new_client, status];[delivery];[];[];[];[]
MR89;DISJOINT_EXTEND;Test-06;9;1;1;[reference, new_client:no, customer, total, payment, status, from, to, order];[new_client:yes];[];[];[];[];[]
MR180;CONJUNCTIVE_EXTEND;Test-12;8;2;3;[id, new_client, customer, total, payment, from, to, order];[reference, status];[delivery];[];[];[];[]
MR62;CONJUNCTIVE_CONTRACT;Test-05;9;4;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[to];[status];[customer, delivery, from, reference];[new_client];[];[]
MR196;CONJUNCTIVE_CONTRACT;Test-13;7;3;6;[id, reference, new_client, customer, total, status, order];[id];[customer, new_client, status, total];[reference];[];[];[]
MR155;SHUFFLING_EXTEND;Test-10;7;5;5;[reference, delivery, customer, total, payment, status, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[]
MR142;CONJUNCTIVE_CONTRACT;Test-10;7;1;5;[reference, delivery, customer, total, payment, status, order];[customer, delivery, reference, status, total];[];[];[];[];[]
MR52;CONJUNCTIVE_EXTEND;Test-04;5;3;5;[id, total, status, to, order];[customer, from, new_client];[reference];[delivery];[];[];[]
MR266;CONJUNCTIVE_EXTEND;Test-17;5;3;6;[reference, delivery, total, payment, order];[customer];[new_client, to];[from, id, status];[];[];[]
MR67;CONJUNCTIVE_CONTRACT;Test-05;9;2;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[delivery, new_client, status, to];[customer, from, reference];[];[];[];[]
MR99;CONJUNCTIVE_EXTEND;Test-07;8;1;3;[id, reference, new_client, delivery, customer, total, payment, order];[from, status, to];[];[];[];[];[]
MR279;CONJUNCTIVE_CONTRACT;Test-18;10;4;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[delivery, id, total];[new_client, reference, status];[customer];[to];[];[]
MR36;CONJUNCTIVE_EXTEND;Test-03;4;1;6;[delivery, customer, from, order];[id, new_client, reference, status, to, total];[];[];[];[];[]
MR107;CONJUNCTIVE_CONTRACT;Test-08;5;3;4;[id, new_client, delivery, status, order];[delivery, new_client];[status];[id];[];[];[]
MR19;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[delivery, from, id, reference, status, to, total];[customer];[new_client];[];[];[]
MR285;SHUFFLING_EXTEND;Test-18;10;2;2;[id, reference, new_client, delivery, customer, total, payment, status, to, order:id descending];[order:id ascending];[order:reference ascending];[];[];[];[]
MR32;CONJUNCTIVE_CONTRACT;Test-03;4;1;3;[delivery, customer, from, order];[customer, delivery, from];[];[];[];[];[]
MR273;COMPLETE_EXTEND;Test-17;5;2;2;[reference, delivery, total, payment, order];[new_client:yes];[new_client:no];[];[];[];[]
MR25;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, delivery, new_client, status, total];[id, reference, to];[from];[];[];[]
MR58;SHUFFLING_CONTRACT;Test-04;5;1;1;[id, total, status, to, order];[order];[];[];[];[];[]
MR14;CONJUNCTIVE_EXTEND;Test-01;7;2;4;[id, reference, new_client, total, payment, status, order];[customer];[delivery, from, to];[];[];[];[]
MR225;SHUFFLING_EXTEND;Test-14;5;3;3;[reference, delivery, status, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[];[];[]
MR7;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[id, new_client, status, total];[reference];[];[];[];[]
MR38;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[id, total];[new_client];[reference, status, to];[];[];[]
MR90;CONJUNCTIVE_CONTRACT;Test-07;8;1;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, id, new_client, reference, total];[];[];[];[];[]
MR219;CONJUNCTIVE_EXTEND;Test-14;5;3;5;[reference, delivery, status, to, order];[id, new_client];[total];[customer, from];[];[];[]
MR207;CONJUNCTIVE_CONTRACT;Test-14;5;2;4;[reference, delivery, status, to, order];[delivery];[reference, status, to];[];[];[];[]
MR128;CONJUNCTIVE_CONTRACT;Test-09;8;3;6;[id, reference, delivery, customer, total, payment, status, order];[customer, delivery, reference, total];[id];[status];[];[];[]
MR164;CONJUNCTIVE_CONTRACT;Test-11;9;2;7;[id, reference, new_client, delivery, payment, status, from, to, order];[from, id, reference, status, to];[delivery, new_client];[];[];[];[]
MR168;SHUFFLING_CONTRACT;Test-11;9;1;1;[id, reference, new_client, delivery, payment, status, from, to, order];[order];[];[];[];[];[]
MR167;CONJUNCTIVE_EXTEND;Test-11;9;2;2;[id, reference, new_client, delivery, payment, status, from, to, order];[total];[customer];[];[];[];[]
MR175;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[from, new_client, to];[customer, id, total];[];[];[];[]
MR201;CONJUNCTIVE_EXTEND;Test-13;7;1;3;[id, reference, new_client, customer, total, status, order];[delivery, from, to];[];[];[];[];[]
MR63;CONJUNCTIVE_CONTRACT;Test-05;9;5;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[reference];[customer];[delivery, from, to];[status];[new_client];[]
MR230;CONJUNCTIVE_CONTRACT;Test-15;5;3;3;[id, reference, payment, status, order];[id];[status];[reference];[];[];[]
