MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR43;DISJOINT_EXTEND;Test-12;6;6;6;[term, country:JP, media, entity, callback, explicit];[country:AD];[country:AE];[country:AF];[country:AG];[country:AI];[country:AL]
MR37;EQUIVALENCE_EXTEND;Test-10;4;1;3;[term, limit, version, explicit];[country:US, lang:en_us, media:all];[];[];[];[];[]
MR4;EQUIVALENCE_EXTEND;Test-02;4;1;4;[term, media, entity, version];[country:US, explicit:Yes, lang:en_us, limit:50];[];[];[];[];[]
MR59;EQUIVALENCE_EXTEND;Test-15;5;1;3;[term, country, callback, version, explicit];[lang:en_us, limit:50, media:all];[];[];[];[];[]
MR12;DISJOINT_EXTEND;Test-04;7;4;4;[term, country:JP, media, attribute, lang, version, explicit];[country:AD];[country:AE];[country:AF];[country:AG];[];[]
MR49;DISJOINT_EXTEND;Test-13;7;4;4;[term, country:IT, media, entity, lang, version, explicit];[country:AD];[country:AE];[country:AF];[country:AG];[];[]
MR57;DISJOINT_EXTEND;Test-15;5;3;3;[term, country:IT, callback, version, explicit];[country:AD];[country:AE];[country:AF];[];[];[]
MR33;EQUIVALENCE_EXTEND;Test-09;5;1;3;[term, media, attribute, version, explicit];[country:US, lang:en_us, limit:50];[];[];[];[];[]
MR13;EQUIVALENCE_EXTEND;Test-04;7;1;1;[term, country, media, attribute, lang, version, explicit];[limit:50];[];[];[];[];[]
MR16;EQUIVALENCE_EXTEND;Test-06;7;2;2;[term, country, media, attribute, callback, limit, version];[lang:en_us];[explicit:Yes];[];[];[];[]
MR18;EQUIVALENCE_EXTEND;Test-06;7;1;2;[term, country, media, attribute, callback, limit, version];[explicit:Yes, lang:en_us];[];[];[];[];[]
MR29;EQUIVALENCE_EXTEND;Test-08;6;2;3;[term, country, media, entity, attribute, version];[explicit:Yes, lang:en_us];[limit:50];[];[];[];[]
MR35;EQUIVALENCE_EXTEND;Test-09;5;2;3;[term, media, attribute, version, explicit];[lang:en_us];[country:US, limit:50];[];[];[];[]
MR40;DISJOINT_EXTEND;Test-11;9;4;4;[term, country:JP, media, entity, attribute, callback, lang, version, explicit];[country:AD];[country:AE];[country:AF];[country:AG];[];[]
MR25;DISJOINT_EXTEND;Test-08;6;4;4;[term, country:IT, media, entity, attribute, version];[country:AD];[country:AE];[country:AF];[country:AG];[];[]
MR47;EQUIVALENCE_EXTEND;Test-12;6;3;3;[term, country, media, entity, callback, explicit];[lang:en_us];[limit:50];[version:2];[];[];[]
MR6;EQUIVALENCE_EXTEND;Test-03;7;1;3;[term, media, entity, attribute, callback, limit, explicit];[country:US, lang:en_us, version:2];[];[];[];[];[]
MR19;DISJOINT_EXTEND;Test-07;4;2;2;[term, country:JP, callback, lang];[country:AD];[country:AE];[];[];[];[]
MR45;EQUIVALENCE_EXTEND;Test-12;6;2;3;[term, country, media, entity, callback, explicit];[version:2];[lang:en_us, limit:50];[];[];[];[]
MR20;DISJOINT_EXTEND;Test-07;4;3;3;[term, country:JP, callback, lang];[country:AD];[country:AE];[country:AF];[];[];[]
MR61;EQUIVALENCE_EXTEND;Test-15;5;2;3;[term, country, callback, version, explicit];[lang:en_us, limit:50];[media:all];[];[];[];[]
MR31;EQUIVALENCE_EXTEND;Test-09;5;3;3;[term, media, attribute, version, explicit];[lang:en_us];[limit:50];[country:US];[];[];[]
